generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces
0,0,294.3054409998031,414.5,-20.829329079150654,-37.165229921395884,-62.199999999650345
0,1,-128.3146376941096,409.0,-61.0688540666051,-40.84578362776928,-435.3999999997352
0,2,-22.587826761413567,314.0,-79.51252741459922,-31.435299346399184,-225.64000000041517
0,3,32.5506969531242,500.5,-99.82270146918847,-52.026601577251576,-316.1000000004357
0,4,21.536171642780744,465.5,-99.49749285638475,-43.14633550112976,-301.31999999970475
0,5,-289.6479902623097,211.5,-52.520317162296735,-15.84767310027836,-432.77999999973457
0,6,-299.5824569007126,446.0,19.390782395266836,-34.053239296177,-730.9199999998025
0,7,112.93344442270939,341.5,76.39959009844763,-28.3861456753116,-276.58000000042665
0,8,-151.1440830525928,500.5,-23.6096736824273,-52.59440936967084,-575.4400000004947
0,9,98.44207842003209,500.5,-1.8453738380039288,-35.85254774224496,-364.35999999971904
0,10,-433.030958666228,500.5,-112.25619811127049,-53.854760554419165,-767.4200000005384
0,11,416.82613410526596,500.5,33.428775987115465,-38.10264188219534,-78.9999999996542
0,12,276.718929442768,500.5,-47.086451930718624,-41.81461862611893,-134.88000000039443
0,13,-12.405697271347663,373.0,-109.28616227757065,-38.13953499408669,-237.9799999996903
0,14,181.00976721176556,347.5,-31.313268857694876,-26.99696393087877,-108.17999999966078
0,15,-13.842809585577527,500.5,-98.94986178422033,-44.892947801636744,-370.49999999972044
0,16,337.0653296642099,500.5,2.7039770227035653,-38.05864735810075,-128.08000000039291
0,17,-44.88285456878009,285.5,-65.50029099355058,-28.922563574812038,-235.96000000041747
0,18,-23.82892032076768,500.5,-24.611807238806268,-43.19711308149388,-456.5200000004676
0,19,177.93937240557483,500.5,16.19205875051849,-46.812686345241104,-291.9399999997026
0,20,265.8020839836341,446.5,-32.83222712487073,-39.92568889110687,-107.94000000038835
0,21,-102.08541340472857,342.5,-42.831071515833415,-33.81434188917527,-367.93999999971993
0,22,152.9477319375638,444.0,-137.76523459631034,-42.94703346646457,-110.3399999996613
0,23,-65.78163731567895,395.5,-106.86189503226747,-37.15974228370312,-317.2599999997084
0,24,129.7838126781865,359.0,-110.25837408325373,-35.31781323890452,-83.63999999965523
0,25,9.474021461600785,500.5,28.495233138168295,-40.02121167609457,-479.5000000004729
0,26,60.34198404375394,497.0,-164.8787050153191,-48.71931094124006,-223.0599999996869
0,27,391.5012372063822,500.5,29.81662365962974,-34.31538645358748,-104.49999999966003
0,28,-152.18121260773364,301.0,-86.32697159664251,-31.59424101137864,-335.2599999997125
0,29,262.6016203057802,471.5,-146.43230519089326,-51.94607450368796,-10.519999999638594
0,30,264.50147073929753,500.5,-122.25733283497411,-44.58119642607635,-69.15999999965196
0,31,65.59731217488047,500.5,-78.53634478786836,-25.986343036812208,-330.38000000043894
0,32,-55.65820916149005,301.0,-68.75662942498072,-30.74157973608703,-257.1600000004223
0,33,-10.207312894322001,500.5,10.253844842228402,-47.24115773680648,-473.7199999997439
0,34,369.33082778721166,394.5,24.168080056504106,-37.097252268925814,-12.240000000366628
0,35,134.47696573088854,271.0,52.613463633828424,-29.556497903267378,-159.5799999996725
0,36,-390.18479967923287,259.0,-76.9426141915566,-24.042185487187712,-548.2000000004886
0,37,241.31287074277347,447.0,-138.26686920182294,-40.72026005503371,-26.700000000369894
0,38,-96.26630871871723,273.0,-44.37037298317671,-25.615935735108657,-299.28000000043187
0,39,356.3174861666231,500.5,163.53609858911992,-53.41861242280282,-254.29999999969405
0,40,71.37911519299115,344.5,-102.22050181526146,-37.340382992080826,-133.55999999966656
0,41,193.60021923284447,500.5,-32.23626251307219,-46.0835182543952,-228.57999999968817
0,42,-39.34364595087297,333.0,-81.3122646780977,-34.571381273080696,-256.45999999969456
0,43,197.14883786181213,500.5,-74.65673500599729,-47.4344271325132,-181.2599999996774
0,44,-151.99613352563466,266.0,-23.939404875661765,-21.976728649524496,-372.0800000004484
0,45,32.13076548397794,412.5,125.62944438935281,-31.818678904903198,-474.18000000047164
0,46,74.31895669510783,500.5,56.796789917588185,-50.357833222017995,-432.62000000046237
0,47,287.9257514073971,500.5,17.359014650130913,-43.31326324305522,-186.6199999996786
0,48,-237.0520482315294,483.0,59.781499897284164,-53.81354812828478,-726.0200000005289
0,49,-87.9379497294376,421.5,-92.46969406427377,-41.50825566471474,-375.4600000004491
0,,-183.64143094978976,319.0,-105.85373568427228,-27.707695265069777,-369.0800000004477
0,,-413.8778729022974,500.5,-68.87106780576019,-52.98680509672083,-792.5199999998164
0,,164.56267244952082,302.5,-73.45729868636892,-33.260028863739294,-31.220000000370966
0,,209.1158708673716,500.5,-69.16672961122717,-55.55739952172699,-166.6599999996742
0,,209.4482603812645,500.5,-70.81986523767597,-43.81187438065561,-176.4200000004039
0,,122.78212398562647,500.5,18.40361714856721,-42.44149316322412,-353.6799999997167
0,,6.788340557063407,357.0,-79.44620257476531,-37.44545686848204,-233.31999999968923
0,,115.00909100699039,253.5,-45.14095976641936,-24.229949226210714,-69.12000000037952
0,,363.3055265765057,466.0,136.56792543110657,-52.88239885419467,-186.3800000004062
0,,120.44537041629258,500.5,-20.98558106865564,-47.0690485146172,-312.0000000004346
0,,-94.90456480106013,307.0,-87.67386145146183,-32.51070334917046,-281.72000000042783
0,,186.701178958813,500.5,-5.196580379341971,-49.98224066215,-258.61999999969504
0,,-359.96742953815533,318.0,-87.08896837017105,-30.418461167492993,-560.4600000004913
0,,151.82241571524716,500.5,-93.80364018351902,-40.37394410154884,-214.499999999685
0,,172.73340402690664,500.5,-56.27602838318271,-47.990567590223606,-223.49999999968705
0,,241.1835315557934,500.5,-24.176476410104357,-40.87999203442192,-194.2599999996804
0,,256.06901841835736,399.5,51.77563275929109,-36.58661434053378,-158.62000000039993
0,,230.73748131221444,367.5,124.29505685760341,-35.73757554570153,-225.31999999968744
0,,-218.16605807779695,375.5,-82.81946532762629,-37.746592749699246,-473.1000000004714
0,,287.9603328635001,500.5,31.491970784716134,-45.15163792153457,-198.87999999968144
0,,309.41098234480353,491.5,-104.2900038035355,-48.51901385201801,-29.27999999964293
0,,101.17797008399526,339.0,-76.43009228117421,-31.651937634437225,-129.7400000003933
0,,-96.39109775218122,388.0,58.920406987828265,-41.91150473953165,-501.4000000004778
0,,-195.26996298358023,260.0,-41.969165789992495,-23.380797193862826,-389.9199999997249
0,,365.72804153548753,500.5,-14.193976903967856,-56.8779815608939,-63.69999999965076
0,,-126.99049142346479,292.0,-12.882722413905267,-23.967769009836392,-382.13999999972316
0,,-153.71500554275138,500.5,-112.4038650907808,-44.37114045222123,-497.4399999997493
0,,267.79522687880103,325.5,-31.724101767014094,-23.220671354547996,-2.7599999996368525
0,,92.15201697317508,500.5,-46.721509746533265,-43.34647327985557,-318.2800000004361
0,,-76.4891050335066,302.0,-97.52545729543543,-33.123647737651005,-247.84000000042016
0,,-110.2391873243622,500.5,-86.46755093930801,-53.111636385310874,-471.1599999997433
0,,419.5019099139833,500.5,-35.10649669246587,-40.29159339318577,-5.600000000365049
0,,-8.949864660124206,457.5,35.0717601712414,-39.92162483162447,-461.59999999974116
0,,-830.5772331854886,326.5,-82.7896814183791,-33.58755176650913,-1040.7000000006003
0,,506.7520452053135,500.5,64.97822662555414,-50.9861814198752,-7.740000000365512
0,,-95.74012249914779,365.5,-69.20924548955038,-39.730877009881056,-352.29999999971636
0,,424.1460314953995,500.5,-7.412296283552621,-35.70167222140406,-33.23999999964381
0,,173.65004078730968,375.0,-120.95393101745596,-43.6960281948622,-36.700000000372164
0,,54.853078035530245,500.5,-74.60114510526918,-38.8257768594888,-332.2199999997118
0,,357.89806684649614,500.5,43.19884221162632,-35.60077536545985,-150.19999999967033
0,,179.41558494732504,300.0,5.985870824327601,-23.330285877342885,-103.2399999996597
0,,351.5068828637748,346.5,78.7747005517021,-34.78781768755463,-38.98000000037264
0,,184.85154675294703,283.5,-58.500859086978764,-28.907594159707795,-11.2400000003664
0,,276.21154504950675,500.5,-26.946104967506024,-50.82234998331779,-146.51999999966947
0,,111.79009570837252,471.5,-88.19149613058201,-49.13840816063114,-222.38000000041438
1,5,-55.575622128039754,500.5,-14.8238969476286,-38.61172517993311,-502.64000000047804
1,6,-25.17546573035864,276.0,-118.64586727999739,-28.60959844996238,-153.92000000039886
1,7,-309.53012700612646,253.5,-46.75541627077828,-20.934710734871775,-495.3400000004764
1,8,135.58144534612032,460.0,-119.350326478873,-47.18822817460701,-157.8800000003997
1,9,-122.28384669770531,319.0,39.7494161928737,-27.633262890112118,-453.4000000004669
1,10,-88.29257453866651,314.0,-90.44213823461581,-29.970436303622733,-281.88000000042797
1,11,170.3271803465285,500.5,10.847727727127582,-36.96054738089372,-304.0599999997053
1,12,-106.66189355038927,438.5,-45.95332618841388,-52.148567361510004,-447.0600000004654
1,13,233.1473914000666,374.0,85.83148745689253,-37.62409605641913,-189.0600000004068
