generation,specimen_id,total_fitness,distance,walk_straight,speed,joints_at_limits,alive_bonus,height_diff
0,46,-577.9297166385559,-385.2482246098682,-0.0690454624966369,-250.72943298315968,-18.000000000000007,131,-54.8830135830314
0,47,140.05399535731058,-317.72658483304,-0.08160528752489758,389.28700035103657,-17.500000000000004,141,-54.92481487316107
0,48,-603.2397183150256,-423.1300289041711,-0.05326419802358043,-252.85852342008727,-15.300000000000004,143,-54.89790179274377
0,49,108.7984037690658,-359.5129983719885,-0.5358531212129634,393.5377488776617,-18.000000000000004,148,-54.6904936153945
0,,-599.6444206771196,-417.8568327817216,-0.008905369305793356,-252.26428409714748,-15.400000000000011,141,-55.11439842894472
0,,104.32829447584331,-376.75149860843,-0.6607976491867414,409.53480994522886,-18.599999999999998,146,-55.194219211768825
0,,432.041294931763,-60.65606051048373,-0.5240734942794485,351.5925139709679,-27.799999999999965,224,-54.57108503444181
0,,-578.1217628678515,-389.81929138443996,-0.185963520676958,-248.5597831018955,-18.300000000000004,133,-54.256724860839206
0,,-549.3923488675999,-359.5848593920742,-0.15724555708154186,-245.1226259255154,-11.500000000000005,122,-55.02761799292888
0,,157.31908445808946,-280.996041496655,-1.128365937412575,375.73611138184083,-17.5,136,-54.792619489683794
0,,-603.2417780074138,-418.37492740908317,-0.514956535304776,-247.81785799626098,-27.799999999999965,146,-54.7340360667649
0,,-600.8761215278079,-411.6393905516946,-0.3116921077258815,-252.5162439842033,-21.39999999999999,140,-55.00879488418407
0,,-574.0407934903305,-385.44269113478464,-0.14438994657296764,-252.1901503262206,-11.499999999999995,130,-54.76356208275232
0,,100.46443589952801,-372.3590234089659,-0.2625884297633836,411.54417050783053,-19.7,136,-54.758122769573184
0,,127.15604052174504,-331.2069410300016,-1.4347469370882056,395.0916153107864,-22.79999999999999,142,-54.493886821951556
0,,-602.9009644624475,-413.54448846088786,-0.5957023661172886,-252.0958839230911,-23.599999999999984,142,-55.06488971235124
0,,-581.9279434497349,-391.69976099926345,-0.8519405185189468,-250.58300173227408,-17.7,134,-55.093240199678306
0,,99.71546665535737,-372.7560279834901,-3.706719939398419,395.8611259415755,-15.399999999999997,150,-54.28291136332959
0,,117.24211795155503,-345.5812174788582,-0.4723110811954083,367.7853969290628,-15.600000000000005,166,-54.88975041745417
0,,-1400.2004502347152,-1487.1955644019051,-0.021776277575200547,-295.1529280037547,-101.39999999999999,501,-17.43018155148024
0,,-592.0639950508877,-421.7859054683504,-0.1803752999190554,-243.3822074801617,-16.20000000000001,144,-54.51550680245662
0,,136.57104235263316,-308.78293942350706,-0.6003902765679738,378.12274871542206,-22.599999999999984,145,-54.568376662713916
0,,166.37742504760038,-280.58549574385376,-0.558208913985007,382.6978117312163,-15.299999999999999,135,-54.87668202577712
0,,-584.391712893007,-400.3932470763278,-0.061897461240165826,-250.16647888348592,-15.000000000000016,136,-54.77008947195311
0,,-597.4587375919202,-410.1746663678586,-0.23673640387612066,-252.05524978222422,-19.199999999999996,139,-54.79208503796121
0,,151.95443653555392,-311.65082402756036,-0.0733645879179447,394.3533992152058,-11.999999999999996,136,-54.67477406417358
0,,-591.5700568920508,-412.47199068881827,-0.0193658877388224,-247.362575696452,-17.299999999999997,140,-54.41612461904168
0,,154.04650957873767,-277.91967583942824,-0.10837117542105455,360.79686918273876,-17.600000000000005,144,-55.1223125891518
0,,-602.3352496291144,-428.97082848912237,-0.08768953541125697,-250.7637182564659,-13.200000000000006,145,-54.31301334811486
0,,134.31750112618124,-296.340318366328,-0.2423965174741289,357.3249137248997,-21.999999999999982,150,-54.42469771491635
0,,216.24497143414166,-211.65667524236915,-0.11622982051425247,370.7117923307739,-11.799999999999983,124,-54.89391583374883
0,,-584.9837095488996,-400.3309176543977,-1.255652014689266,-249.46849555917106,-15.400000000000011,136,-54.528644320641654
0,,-576.9241534717421,-400.5299250780186,-0.02429886634399325,-249.10007594268745,-8.8,136,-54.46985358469217
0,,112.54505162363188,-357.3230809958428,-0.13098411705152163,410.4968943997533,-15.80000000000001,130,-54.697777663227036
0,,-632.0160048848329,-471.87696623556894,-0.03597490147087666,-248.54688542600996,-15.400000000000007,159,-55.15617832178312
0,,-589.4970775300208,-411.57055524611945,-0.059858586010977086,-246.0011233867972,-17.400000000000002,140,-54.46554031109309
0,,142.43251869357678,-290.04395763937254,-1.2791429534651637,359.2802240171941,-17.200000000000006,146,-54.324604730779605
0,,145.0898560823229,-288.86214022745395,-1.2214871557778182,360.2575643530501,-18.7,148,-54.38408088749544
0,,116.41578612560271,-353.5990535333441,-0.11940968660364415,402.91663036468435,-18.3,140,-54.48238101913388
0,,-696.7426906106331,-548.3302852713599,-0.16173695534984647,-245.97083489323967,-35.99999999999992,188,-54.27983349068379
0,,-597.2550836026962,-406.34349910955694,-0.9804242360053355,-253.52566222349364,-20.89999999999999,139,-54.505498033640386
0,,126.14487641444777,-334.5430753733012,-0.19652117185153878,358.29015977067553,-11.399999999999988,168,-54.00568681107507
0,,138.16751450022514,-319.2790565714233,-1.1015672849582223,366.7581166146388,-24.6,171,-54.60997825803216
0,,-1407.3413673223176,-1487.0035442008589,-0.004328675172723755,-295.22522308198654,-108.69999999999972,501,-17.408271364299726
0,,102.53885706234297,-368.3313942127972,-0.34414795840810497,394.58321524427953,-18.500000000000004,150,-54.86881601073129
0,,-600.371684558143,-423.80453401421715,-0.0765574191044132,-248.15418928062797,-17.5,144,-54.836403844193434
0,,168.02182084366405,-258.4597784842477,-0.20723709208304544,363.5273918551229,-20.19999999999999,138,-54.63855543512811
0,,-412.4462535778815,-334.4030040956862,-2.9665691233580453,-329.12999466978573,-122.1999999999999,441,-64.74668568905167
0,,-635.8907990940877,-462.76134245553186,-0.19371568168048964,-260.53038300699865,-13.7,156,-54.7053579498766
0,,186.32852767538313,-238.21299896024522,-1.774309670757065,365.65620404830497,-16.399999999999977,132,-54.94036774191958
1,4,-573.4672208108537,-362.8425471163824,-1.2396628699228927,-251.30427117210883,-30.19999999999996,127,-54.880739652439736
1,5,133.1657239313463,-337.7197655954797,-0.742320334179508,399.90658733821243,-17.0,143,-54.27877747720692
1,6,935.2137048268229,347.31138841075,-0.4190428228009905,350.22377187321086,-42.70000000000012,336,-55.20241263433685
1,7,-570.631212125668,-379.85670517785684,-1.190870243076427,-245.57488833650595,-20.1,131,-54.90874836822875
1,8,180.29079825689288,-248.4349746717978,-0.16851857232159242,367.42516514032474,-16.400000000000013,133,-55.13087363931246
1,9,141.12671898586527,-299.2890337623425,-0.3041044206705536,375.71748924863056,-21.7,141,-54.297632079752226
1,10,117.57545480645929,-349.698717143602,-0.21764815234533877,399.81133925965344,-23.599999999999962,146,-54.719519157246836
1,11,-599.7096990615559,-416.9040256067552,-0.16579877267917364,-250.9217850006809,-19.4,142,-54.318089681440576
1,12,-591.6898696882764,-409.90534684285745,-0.025749279586650974,-251.40483765668498,-14.20000000000001,139,-55.1539359091473
1,13,95.35131087459298,-378.3290167311149,-0.4490355144656031,410.8626600135105,-20.299999999999997,138,-54.43329689333699
1,14,138.10359530281335,-329.90201532515505,-0.4964823909830166,397.40221649060976,-15.500000000000002,141,-54.400123471658326
1,15,-590.5486283710726,-399.99891283551835,-1.0768118655286425,-250.67856832950366,-19.599999999999998,136,-55.194335340521846
1,16,-655.0242387949025,-481.73364903149843,-1.7238665809165619,-260.5150596296446,-20.899999999999977,165,-55.15166355284301
1,17,112.4542746279999,-356.184195401643,-3.134207927680831,398.63769057429016,-17.500000000000014,145,-54.365012616966396
1,18,143.63190206961247,-295.82786110295075,-0.9186853877531831,360.78326933867925,-15.300000000000008,150,-55.10482077836285
1,19,-689.9720042007266,-538.766426058769,-0.1800386770114553,-247.65265892490487,-32.19999999999994,184,-55.172880540041334
1,20,-596.7960128642027,-413.3863121420189,-0.19990174940725272,-253.02618088494899,-14.900000000000013,139,-54.28361808782755
1,21,126.12746184456162,-317.53110816848294,-0.13538259099080596,376.68968295114684,-25.69999999999997,148,-55.195730347111486
1,22,154.74988288665548,-274.5141579176392,-0.1365857640539854,358.8736348903663,-20.69999999999998,146,-54.7730083220177
1,23,170.42611474129023,-254.51324843834232,-0.09658677295380709,361.8537972703391,-18.8,137,-55.01784731775275
1,24,-612.2018781065012,-435.7367134867926,-0.04286132747816125,-247.90581293684284,-22.899999999999974,149,-54.616490355387675
1,25,141.9284038850311,-313.9839194083174,-0.13056812134346435,390.74909918514265,-17.000000000000007,137,-54.70620777045073
1,26,-605.8029489445219,-419.33450562373747,-0.03060902048564968,-247.10083832374784,-28.899999999999956,144,-54.43699597655101
1,27,150.90174529677313,-276.2733541081527,-0.5616693842135004,357.01438236449496,-17.900000000000006,143,-54.37761357535564
1,28,-571.1559622321098,-382.9588613073947,-0.2256706299891713,-248.09812880999922,-16.50000000000001,131,-54.37330148472662
1,29,119.96974574165776,-317.271893115407,-0.3269827791299871,356.9361812775553,-21.299999999999986,157,-55.06755964136057
1,30,190.81189669969578,-232.06032539112647,-0.37804488196862485,362.27534032308967,-15.699999999999974,131,-54.325073350298815
1,31,-573.950813248385,-385.0872828888152,-0.16707672004885246,-247.46241873830675,-18.400000000000006,132,-54.83403490121424
1,32,-630.5429444007605,-439.7602218223706,-1.9161508325886274,-258.2612032369678,-26.69999999999999,151,-54.90536850883336
1,33,-605.5588472510533,-430.71124471152706,-0.0678563087132452,-248.19951927055357,-18.000000000000004,146,-54.58022696025949
1,34,-597.8038268484935,-424.2486331851917,-0.2253925339657671,-245.66799764675633,-16.800000000000004,144,-54.861803482579695
1,35,-595.8258654519233,-413.29113467667713,-0.16436959234263587,-247.08586651109744,-21.500000000000004,141,-54.784494671806115
1,36,103.32602570039097,-347.9210955812746,-0.35806964136976405,358.1570744378885,-17.1,165,-54.45188351485323
1,37,144.48633037788042,-289.2034417168908,-1.1110348410897137,359.1162625153577,-19.099999999999994,150,-55.2154555794968
1,38,94.50264962953887,-383.56914573581827,-0.10635902809639572,403.01340714142265,-20.299999999999997,150,-54.53525274796911
1,39,-629.4380782485816,-464.2869808843149,-0.9883168370323511,-246.11226725956055,-23.099999999999987,160,-54.95051326767378
1,40,-616.4934696875766,-428.6492604476407,-1.5426323938449893,-256.2299822964147,-22.699999999999992,147,-54.37159454967629
1,41,166.83790160564135,-265.05944569109255,-0.3490502507753767,368.2704531320372,-17.500000000000018,136,-54.52405558452792
1,42,765.2435871558869,222.73743836040904,-0.8014804458693152,345.2374728942677,-39.4000000000001,292,-54.52984365292044
1,43,41.139524368724146,-427.52487675309953,-1.937605896061255,385.3892859762881,-26.79999999999998,167,-54.98727895840316
1,44,142.3856061290444,-320.60720307745476,-0.018621990563247235,400.66059518226376,-16.800000000000004,134,-54.849163985201365
1,45,-590.9493018983999,-393.8220713833243,-0.03656208250012735,-251.6198189120013,-27.09999999999997,136,-54.370849520574055
1,46,165.86689638784043,-263.6306255044147,-0.3261289807173094,364.4198829326026,-19.799999999999994,140,-54.79623205963015
1,47,-593.3097739236102,-397.8016108647087,-0.06143826610458499,-253.2655806396641,-23.39999999999999,136,-54.78114415313293
1,48,-599.0437624073846,-421.85882043330787,-0.031042528694420566,-250.37293480681143,-14.800000000000008,143,-54.98096463857095
1,49,125.45815261106172,-335.6870406504571,-0.09513036469667724,361.4268131145875,-16.100000000000016,171,-55.08648948837198
1,,-590.9742662220252,-406.4954423986117,-0.2918731746373811,-247.64560259333084,-22.999999999999975,141,-54.54134805544523
1,,216.6705282887953,-194.23833852286583,-1.2585553073889306,370.81075625752226,-20.599999999999987,117,-55.04333413847217
1,,181.05732077708495,-247.07798006926689,-0.9497606165040963,366.35468348712385,-18.699999999999992,136,-54.56962202426792
1,,165.09086361035992,-256.86706473991825,-0.1013402391996721,358.9729096542789,-17.400000000000002,135,-54.51364106480108
1,,-579.1988994772556,-410.6365643288801,-0.21305442693345156,-242.6097416467999,-10.699999999999987,139,-54.039539074642214
1,,115.31634435088874,-335.3559209637913,-0.14866283964198856,376.1782362284015,-24.599999999999984,154,-54.75730807407949
1,,171.181499571191,-243.39146892603603,-1.3350967467840995,363.45148101717876,-26.799999999999972,134,-54.74341577316767
1,,64.72714870706523,-428.35161890101574,-0.3168436227011664,395.86551994961195,-18.100000000000016,170,-54.369908718829784
1,,170.8056566891129,-259.19891123969734,-1.731100894844242,362.8476153673833,-20.599999999999994,144,-54.51194654372882
1,,125.42381834320479,-309.05789108940877,-0.1460818210772057,370.9792820407363,-27.199999999999996,146,-55.151490787045546
1,,47.459388950418386,163.62176970563647,-0.3636159504750731,-319.32075345663,-44.20000000000003,307,-59.278011348113
1,,154.81675586144834,-274.66694661627673,-0.3395002684141934,360.52589788669604,-21.899999999999977,146,-54.80269514055678
1,,120.43403683558222,-344.5825085862869,-0.9450451585639474,386.030492651426,-20.199999999999992,155,-54.868902070992924
1,,-600.2732895817911,-415.1443757482491,-0.2842743730475178,-250.55943979934545,-20.9,141,-54.38519966114908
1,,149.7359311858644,-274.7444071452932,-0.11878996058566121,356.1045678398537,-19.6,143,-54.90543954811042
1,,123.8903266823857,-330.2966928858518,-10.928615919855991,366.8734245846979,-14.4,167,-54.35778909660436
1,,109.32416107324813,-362.0951175330946,-0.8737479327918867,408.5000680688645,-23.79999999999997,142,-54.40704152972991
1,,152.11606338061975,-261.5414088841168,-0.33121038264862523,361.31911096714316,-33.59999999999995,141,-54.73042831975803
1,,126.71805294919409,-339.74245846245174,-0.24942928064089873,368.7641965779299,-16.60000000000001,169,-54.45425588564313
1,,147.42855911809434,-308.27938477526504,-0.5284608021357369,367.23122139379564,-16.300000000000008,160,-54.69481669830051
1,,154.4345791507099,-279.4611665544694,-0.09784530288332446,360.96624622094913,-23.399999999999974,151,-54.5726552128865
1,,192.51162986685995,-218.27501246341708,-0.7188336966258948,365.01048526461017,-23.599999999999973,125,-54.90500923770729
1,,-568.311847794964,-379.6596150516892,-0.4208123108073326,-247.23379676351243,-15.40000000000001,129,-54.59762366895517
1,,199.36882778901094,-240.25447629835975,-0.04874600813258781,371.69802815224085,-12.49999999999999,135,-54.52597805673757
1,,133.26374773875366,-292.05815399070286,-2.441901543588902,355.88177367654714,-22.29999999999999,149,-54.81797040350171
1,,198.3832907373921,-222.1721172143158,-0.21383049578401792,364.87898835195017,-15.199999999999974,126,-54.90974990445828
1,,195.4621088389743,-223.55612957214856,-0.7417943037528251,368.2496240706856,-20.399999999999977,127,-55.08959135580996
1,,101.28547066883638,-365.5417205139508,-1.2730163345647396,399.2698315176575,-21.599999999999998,145,-54.56962400030562
1,,135.56181842965302,-299.09264481995535,-0.01648307887609929,357.1106061267844,-22.899999999999977,155,-54.539659798299944
1,,87.71418672887461,-373.454390710003,-0.5836279689996429,399.36214397868076,-30.299999999999965,147,-54.30993857080358
1,,-589.563518857519,-405.9157994965002,-0.08349098917806007,-253.098721661559,-14.100000000000009,138,-54.36550671028175
1,,-596.4985580538186,-415.8093846936382,-0.11268157886993706,-248.34885635236694,-19.099999999999998,142,-55.12763542894349
1,,144.56639995086755,-287.7910902937503,-0.32584368105696143,357.7769268013592,-17.600000000000005,147,-54.49359287568438
1,,131.08822171086032,-315.56431935133395,-0.044706529079320954,377.27697404374464,-22.899999999999988,147,-54.67972645247104
1,,87.23248768502405,-365.83412624805464,-0.006904328525637192,355.69113156057654,-20.399999999999984,173,-55.21761329897221
1,,157.1106916726377,-274.12190127825295,-0.14614716472502806,362.71073353196726,-17.600000000000005,141,-54.73199341635154
1,,141.39594543926495,-296.09130387001153,-0.9295407342852805,377.04541197432593,-25.299999999999986,141,-54.32862193076417
1,,-611.8497242818486,-429.38434429200345,-0.04681220949571263,-251.35203535773826,-22.399999999999995,146,-54.66653242261126
1,,-593.9497929884371,-405.0532194575489,-0.03660029468582396,-251.61928185734217,-19.099999999999994,137,-55.140691378860154
1,,149.9271044510588,-274.0835803238456,-0.05890715515776202,358.2707984027232,-28.899999999999956,149,-54.30120647266107
1,,153.7518721615166,-295.0461216412041,-0.007588019571874393,365.4400183705837,-19.69999999999999,158,-54.934436548291146
1,,194.0034595646916,-219.34084350693826,-1.297771673778535,365.38385422902627,-21.399999999999984,125,-54.34177948361789
1,,128.98332047391693,-315.8571374187545,-3.2334744927780528,365.97874813646087,-19.799999999999997,157,-55.10481575101136
1,,184.86013559423006,-231.97407968026394,-0.3465106265705896,361.96886672390053,-21.299999999999986,131,-54.48814082283596
1,,157.430994065758,-285.733314077441,-0.8380481371730455,369.6444263532537,-18.6,148,-55.042070072881714
1,,187.10152349730592,-226.37173693873834,-0.2108347675954349,365.39516127848736,-24.799999999999976,128,-54.9110660748477
2,4,-586.2130112594523,-399.3968805284053,-0.41109588033005007,-246.29891128160293,-24.099999999999973,139,-55.00612356911402
2,5,187.16146034787533,-238.05404293805213,-2.367007852140617,378.49978044378963,-22.59999999999997,126,-54.3172693057216
2,6,172.52050358301028,-256.01938732180554,-0.9189804947792528,364.36571852342934,-19.299999999999994,139,-54.60684712383426
2,7,91.15914492301258,-375.83071947034944,-0.2488515135358099,401.3652637440117,-19.199999999999996,140,-54.92654783711392
2,8,-570.7045352423852,-398.0291798248001,-0.2831201431252651,-237.95115573556842,-14.500000000000007,135,-54.941079538891444
2,9,124.4768792497541,-321.56717499736317,-0.16247110933123873,375.082982906653,-23.29999999999999,149,-54.576457550204495
2,10,-592.6959084637409,-412.5319547440993,-2.612154656182792,-245.71200382432093,-18.199999999999996,141,-54.6397952391378
2,11,91.07486630264881,-390.9817901478533,-0.20203339219069616,397.6273503654535,-17.600000000000005,157,-54.768660522760676
2,12,183.548764502615,-245.44494626657982,-0.793969392061464,363.369158911022,-17.8,139,-54.781478749765746
2,13,90.34186395258868,-381.5045369229588,-0.36021973344278224,406.09648294847966,-20.6,141,-54.28986233948945
2,14,-174.93841873460553,-172.59358937980187,-1.250858960882606,-311.8008489841893,-57.000000000000114,423,-55.293121409731626
2,15,128.7239954004607,-307.1092357573816,-0.33693559556252445,355.03495206892705,-21.39999999999999,157,-54.46478531552224
2,16,156.9035728878505,-262.55994187624924,-0.04938580831065314,361.86355075090256,-27.399999999999967,140,-54.95065017849221
2,17,-603.1232702947358,-416.0866545863231,-0.16599972463903193,-256.3753961565865,-17.100000000000005,141,-54.395219827187105
2,18,96.30899087376051,-380.1134181647797,-0.5754203321568981,405.8507992192301,-16.500000000000007,142,-54.352969848532986
2,19,115.13649308082714,-301.0130084702957,-28.622578824179403,356.7558912877567,-14.399999999999974,155,-52.58381091245448
2,20,125.19505786377533,-348.7371543744312,-0.42783961242474255,413.6343587592868,-21.399999999999977,137,-54.87430690865551
2,21,158.36796774737607,-260.35936445718966,-0.07294421184778915,363.089547138883,-29.299999999999955,140,-54.98927072246951
2,22,101.13975301767019,-365.557252608817,-0.052745112286097136,360.55569399547784,-16.200000000000017,177,-54.605943256704506
2,23,158.98704495957398,-270.0305665331353,-0.015196379447326522,360.08531387893396,-25.49999999999998,149,-54.55250600677737
2,24,149.30026740770725,-281.0172641283783,-0.17943824042946802,361.2869396680024,-21.599999999999987,146,-55.189969891487344
2,25,144.4580546148558,-277.39066385417874,-1.6480772091424294,365.5848621305426,-26.99999999999997,140,-55.08806645236564
2,26,-571.6975741526448,-380.6841053226273,-0.019073667809076295,-246.6313800819736,-19.799999999999997,130,-54.56301508023492
2,27,195.6587494851024,-235.38908129967146,-0.5748258826400137,369.8199939644047,-21.999999999999964,139,-55.19733729699086
2,28,106.87396921815258,-327.0603537376291,-1.885402909261338,351.95594650363404,-19.9,159,-55.236220638590986
2,29,182.74717973793534,-242.06850520577441,-0.11819130381291892,363.3097720009645,-16.899999999999974,133,-54.475895753441826
2,30,108.66978053532733,-369.1693824440241,-1.4434991438244558,406.95633017399,-17.300000000000008,144,-54.37366805081411
2,31,-597.780670958617,-411.7703112062284,-0.6409691296603038,-251.95338041609637,-18.6,140,-54.81601020663189
2,32,126.22056960582519,-312.3252333380666,-0.01883708141160964,355.8414668622403,-19.400000000000002,157,-54.87682683693687
2,33,123.06972657622123,-346.56016481718206,-0.06410978100333045,404.30551784128164,-16.100000000000012,136,-54.51151666687502
2,34,-600.3402035739838,-430.14024485932805,-1.1697640260108275,-246.75093323193985,-13.600000000000009,146,-54.67926145670502
2,35,-568.185587776799,-370.29516641301177,-4.222637464541445,-249.0569448239601,-20.199999999999996,130,-54.41083907528572
2,36,122.82878473339304,-316.54174949718237,-0.3601262227182269,357.0816524837424,-19.79999999999999,157,-54.55099203044878
2,37,115.58890258012113,-338.7116291117416,-0.042962740314079324,378.80743162183927,-25.299999999999972,156,-55.16393718966248
2,38,77.61862271343713,-377.44786479396845,-0.11134460261778668,355.9583832037787,-22.799999999999976,177,-54.98055109375531
2,39,150.78111921272622,-279.60337528747607,-0.6056465928797267,361.34957436062956,-18.599999999999998,143,-54.75943326754754
2,40,132.64733940423886,-326.80870744015874,-0.5816929403368105,390.66954469302937,-20.699999999999992,145,-54.931804908294936
2,41,-596.2611008793172,-416.12660218320264,-0.5171472515346955,-251.095794388244,-14.600000000000005,141,-54.92155705633582
2,42,-618.7470643196394,-436.8691545921073,-0.4161415910075776,-253.6804946030081,-22.299999999999976,149,-54.481273533516486
2,43,26.52216664541993,-480.0177132261625,-0.40087675175983334,366.3000023830609,-21.699999999999978,217,-54.65924575971866
2,44,159.7058811769827,-272.0769833935802,-0.11726689903049944,361.58591529967515,-18.899999999999995,144,-54.78578383008181
2,45,185.03586852801152,-226.4737680702771,-3.1052304686018135,365.49327207131756,-24.099999999999977,128,-54.77840500442715
2,46,142.42475362296491,-299.4635222326901,-1.8818028681566028,365.76441970072517,-18.5,151,-54.49434097691355
2,47,136.9591406308955,-301.4118319684039,-0.0390670928303943,357.984139860999,-17.20000000000001,152,-54.3741001688692
2,48,133.21854593668468,-312.68913578503816,-4.622657585092836,367.31724987491884,-19.80000000000002,158,-54.98691056810315
2,49,70.1736889702039,-403.6225330476997,-0.4010375708092341,378.43821181325444,-20.699999999999996,171,-54.54095222454163
2,,146.00100999859896,-313.72828977667115,-0.1827254317779786,368.6224213263966,-15.499999999999998,162,-55.21039611934852
2,,185.33378245789297,-251.98710698584162,-2.4887324935422734,372.9679903037354,-12.900000000000006,134,-54.258368366458534
2,,98.25495046364146,-367.90985846874815,-0.022010857324069946,404.088683671878,-26.99999999999998,144,-54.90186388216436
