generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces
0,0,-19.025510757323218,184.0,-70.51515210870312,-526.6292836451729,394.1189249965528
0,1,-701.5654560314291,210.0,29.566599733996235,-724.4811553439154,-216.65090042150993
0,2,-121.15055960293176,121.0,-49.90123846654391,-466.7002328063906,274.45091167000277
0,3,-139.10468345413952,122.0,-38.1412291445505,-395.56807888395457,172.60462457436554
0,4,-1280.7484180528922,260.0,-33.69015532106664,-824.6196287841423,-682.4386339476832
0,5,-519.0674715460041,126.0,-32.7552396095611,-388.7596492540734,-223.55258268236958
0,6,-598.0952532120662,155.0,-55.021194821207395,-586.8986046908027,-111.17545370005605
0,7,-370.9966465666587,137.0,-46.21810410356131,-503.9062539828807,42.12771151978332
0,8,-68.1646412434925,147.0,-37.68854519840548,-566.6354467239047,389.15935067881765
0,9,-372.67862081691464,187.0,-59.48735021040141,-541.6573173739332,41.466046767419954
0,10,461.04868011942744,162.0,-50.460209269994806,-597.0723465119784,946.5812359014006
0,11,277.0148401474807,231.0,-29.132859937100264,-534.472453164486,609.6201532490669
0,12,-91.32970546398089,130.0,-19.270549444591666,-272.8363391197126,70.77718310032337
0,13,-1016.2749566452295,273.0,-33.98374613089853,-648.3557608406326,-606.9354496736984
0,14,-323.79586710192825,109.0,-27.894445174356516,-327.88435043689344,-77.01707149067828
0,15,-786.0252731989383,183.0,-45.120817116754,-589.94056381861,-333.9638922635743
0,16,80.78860577913977,193.0,24.695699691384082,-444.4003253865714,307.4932314743271
0,17,-571.7351802102066,135.0,-21.295770318052348,-392.35448769971754,-293.0849221924368
0,18,-250.28424548525237,150.0,-64.7292523853019,-579.2762646818346,243.72127158188414
0,19,-256.0131410385627,191.0,-68.26824644102561,-591.8733249892714,213.12843039173433
0,20,-290.34814114480207,101.0,-31.754153280915343,-259.02578865549674,-100.56819920838998
0,21,-621.1941501571085,159.0,-52.11221388129688,-640.1843764275123,-87.89755984829931
0,22,-785.569347463442,108.0,-32.94454857727951,-349.35907834914826,-511.2657205370142
0,23,-564.5120166671671,317.0,-36.33057243393523,-1060.4573152564399,215.27587102320797
0,24,-43.0488416175196,160.0,-40.03311448813149,-618.7182433738884,455.7025162445003
0,25,-20.35029153078409,146.0,-25.558635429356567,-412.92255388978344,272.1308977883559
