generation,specimen_id,total_fitness,alive_bonus,speed,forces
0,48,-54137.560378929076,146.0,-52.632413027014984,-54230.92796590206
0,49,-25488.54452797756,114.0,-46.17643026982853,-25556.36809770773
0,,-47244.36438952893,140.0,-28.72730520044144,-47355.63708432849
0,,-69580.2077101487,177.0,21.081175364273406,-69778.28888551297
0,,-87672.50301257358,126.0,-62.93232674335944,-87735.57068583021
0,,-651.3190268486098,133.0,-54.78962238448406,-729.5294044641257
0,,-85196.86040030453,219.0,13.384760431217849,-85429.24516073575
0,,-31361.32740722823,177.0,-42.955449775986224,-31495.371957452244
0,,-475489.8303951427,113.0,-31.291538218094367,-475571.5388569246
0,,-16894.051366359054,193.0,-42.39273152717189,-17044.65863483188
0,,149.04678493610302,219.0,-34.719980928537524,-35.23323413535945
0,,-65815.7292997134,172.0,-46.805810398649484,-65940.92348931475
0,,-68.01619191772852,166.0,-47.14988147142779,-186.86631044630073
0,,-3724.3397159567667,268.0,-45.47367033023598,-3946.8660456265306
0,,-7160.217328184697,262.0,-42.3172188381392,-7379.900109346558
0,,-68708.58061267008,112.0,-36.39208053845707,-68784.18853213162
0,,-426.0898835498916,144.0,-33.342877603699534,-536.7470059461921
0,,-652.1779245127557,260.0,-54.14038435985726,-858.0375401528985
0,,-6576.31881353353,140.0,-30.102168493859583,-6686.216645039671
0,,-3034.3447889774648,125.0,-28.031642655897745,-3131.313146321567
0,,-8244.609733616408,152.0,-53.201973638082286,-8343.407759978325
0,,-64475.87549221165,172.0,-61.934843599287454,-64585.94064861236
0,,-124008.60481634704,169.0,-44.17595977830382,-124133.42885656873
0,,-794.3472760902811,170.0,-46.7662452859192,-917.5810308043618
0,,-33153.19882607877,139.0,-65.73768768326056,-33226.461138395505
0,,-4546.190056735637,154.0,-43.22711555946378,-4656.962941176173
0,,-309244.5510798103,120.0,-30.822087974484575,-309333.72899183584
1,25,-25924.92581615914,165.0,-15.411002028929643,-26074.51481413021
1,26,-4196.041952946468,152.0,35.723778190421,-4383.765731136889
1,27,-66443.31754494707,120.0,-64.96434315495023,-66498.35320179212
1,28,-21222.42183255012,134.0,-54.11688260337122,-21302.30494994675
1,29,-192793.5261817068,106.0,-20.865502217020353,-192878.66067948978
1,30,-357273.1653952668,217.0,-51.31758483863251,-357438.8478104281
1,31,-10000.14790757723,89.0,-21.64820822512369,-10067.499699352105
1,32,-51540.379639209845,99.0,-24.79915420577384,-51614.58048500407
1,33,-1162.4491650776108,192.0,-36.8022050525401,-1317.6469600250707
1,34,-35574.68656027521,182.0,-29.962021992809248,-35726.7245382824
1,35,-110835.43653833902,148.0,-46.92257107849756,-110936.51396726053
1,36,-122297.03921623391,262.0,2.435444468464147,-122561.47466070237
1,37,-121813.76503235965,143.0,-31.534797658924855,-121925.23023470072
1,38,-320258.0325747316,122.0,-43.342337233912964,-320336.69023749774
1,39,-151943.74897099694,231.0,-50.360320365403375,-152124.38865063153
1,40,-32555.41945361919,201.0,25.200258840419053,-32781.61971245961
1,41,-21007.359159114585,99.0,-15.195500710145964,-21091.16365840444
1,42,-140882.34885122036,142.0,-36.53669792871647,-140987.81215329166
1,43,-297142.0782105778,303.0,51.70214822053799,-297496.78035879834
1,44,-6272.025290515263,192.0,-46.414082675977866,-6417.611207839285
1,45,-504747.33003584575,140.0,-34.63776602691637,-504852.69226981886
1,46,-2716.564735264576,136.0,-46.574719337085725,-2805.9900159274903
1,47,-2239.2925680090684,120.0,-41.695232532118844,-2317.5973354769494
1,48,-24932.251076929973,184.0,-49.77775263429239,-25066.473324295683
1,49,-34835.59076069772,135.0,-38.80889641685931,-34931.78186428086
1,,-27156.526667944825,157.0,-24.254111802399922,-27289.272556142427
1,,-34755.59324830751,120.0,-25.018797706429957,-34850.57445060108
1,,88.99691614566089,171.0,-35.65720262209288,-46.34588123224622
1,,-1482.181316077396,126.0,-33.33040703623864,-1574.8509090411574
1,,-5626.896683353961,149.0,-49.8268224240588,-5726.069860929902
1,,-3078.3503294350685,165.0,-51.394014850664576,-3191.956314584404
1,,-15968.119282942247,174.0,-25.17556942755507,-16116.943713514693
1,,-564.5269857789344,501.0,5.725140373843683,-1071.2521261527781
1,,-136.35236062390484,158.0,-65.28418083317274,-229.0681797907321
1,,-1128.1022082520597,217.0,-48.11825997114065,-1296.983948280919
1,,-72894.13919890483,231.0,12.420817020775363,-73137.5600159256
1,,-3164.6066741601167,135.0,-36.41450285145355,-3263.192171308663
1,,-10715.771707228418,195.0,-50.91746247015359,-10859.854244758264
1,,-365641.4548627099,154.0,-45.17929132555541,-365750.27557138435
1,,-58135.30261697481,144.0,-67.05215682335853,-58212.25046015145
1,,-11172.15187364149,323.0,7.480045012806335,-11502.631918654295
1,,-94747.12610306803,181.0,58.49217502534141,-94986.61827809337
1,,-45981.84068509911,143.0,-35.92570544149037,-46088.91497965762
1,,-7517.572587034967,208.0,22.280947444937052,-7747.853534479904
1,,-3367.1205781097915,191.0,-50.526033707833626,-3507.594544401958
1,,-43197.05129029956,127.0,-39.76486874577524,-43284.286421553785
1,,-41423.95733845063,169.0,-62.67765604818909,-41530.27968240244
1,,-6910.914203949411,264.0,-42.180798853829074,-7132.7334050955815
1,,-233252.87387048497,134.0,-46.304317140679814,-233340.56955334428
1,,-105475.85834344044,88.0,-26.31462442601533,-105537.54371901443
2,25,-2543.7882702811603,198.0,-42.93468749513182,-2698.8535827860287
2,26,-131963.3914055035,197.0,28.057149366006275,-132188.4485548695
2,27,-8288.839508592559,175.0,33.23294266235561,-8497.072451254915
2,28,-557659.7999704711,128.0,-38.050511888495336,-557749.7494585826
2,29,-38419.56398764001,141.0,-52.24097796358868,-38508.323009676424
2,30,-132585.12887005636,163.0,-39.93654910361241,-132708.19232095274
2,31,116.26935478756974,171.0,-29.937912261921834,-24.792732950508416
2,32,-32665.468617098566,134.0,-37.30835843479331,-32762.16025866377
2,33,-32835.77023672495,118.0,-47.00220198453022,-32906.768034740424
2,34,-16022.164801305871,153.0,-50.07365085471331,-16125.091150451159
2,35,-7384.461809570232,203.0,-52.02524342241741,-7535.436566147814
2,36,-857.5316583382894,158.0,-34.416472312474596,-981.1151860258148
2,37,-4878.138852967482,206.0,-37.7895252773324,-5046.34932769015
2,38,-31981.082868411446,166.0,-50.91205367608628,-32096.17081473536
2,39,-85512.87001667573,122.0,-44.76700249003348,-85590.1030141857
2,40,-27498.27106127676,180.0,33.403911999054046,-27711.674973275814
2,41,-4173.092244563236,116.0,-14.104200884363774,-4274.988043678872
2,42,-7740.46389835111,143.0,-49.395051619343995,-7834.068846731767
2,43,-612489.3288823502,189.0,-55.5199540994908,-612622.8089282508
2,44,-146322.51577533162,225.0,23.49024936289702,-146571.0060246945
2,45,-86800.8051380572,171.0,-51.5707893530308,-86920.23434870417
2,46,-11459.422136917858,148.0,-56.82747226734549,-11550.594664650513
2,47,-54800.591096099066,145.0,-45.59022266194101,-54900.00087343712
2,48,-244798.062587953,129.0,-40.45434063391684,-244886.6082473191
2,49,-101.40982252090564,139.0,-61.27917025078438,-179.13065227012126
2,,-123965.2226165792,108.0,-19.12096260617373,-124054.10165397302
2,,-78792.05119936334,92.0,-23.782552036206916,-78860.26864732713
2,,-11155.583697294998,127.0,-44.25305581649289,-11238.330641478506
2,,-6912.648156750907,296.0,-62.50128465225791,-7146.1468720986495
2,,-28562.13689794662,231.0,33.187875220126294,-28826.324773166747
2,,-625.300235563894,140.0,-36.316646384393714,-728.9835891795003
2,,-393027.7578989197,121.0,-35.062637343900995,-393113.6952615758
2,,-25858.218814654396,111.0,-21.59796192591227,-25947.620852728483
2,,-5297.94900193612,144.0,-51.75322173485081,-5390.195780201269
2,,-33840.213180020335,138.0,-46.02103930975233,-33932.192140710584
2,,-26542.970811654555,122.0,-51.68696858824005,-26613.283843066314
2,,-37479.42886080948,170.0,-39.150893687161506,-37610.27796712232
2,,-53528.1076410682,155.0,48.09437881711598,-53731.20201988531
2,,-18486.973864658306,149.0,-44.953337977257306,-18591.020526681048
2,,-1640.8488557209894,87.0,-14.783291508953974,-1713.0655642120355
2,,-117336.68327838408,148.0,-29.56569557069707,-117455.11758281339
2,,139.20879826887338,164.0,-22.51891597930271,-2.27228575182392
2,,-2716.564735264576,136.0,-46.574719337085725,-2805.9900159274903
2,,-2716.564735264576,136.0,-46.574719337085725,-2805.9900159274903
2,,-27270.638973017074,148.0,-50.68113032629567,-27367.95784269078
2,,-13711.186310520325,153.0,-61.3844063001928,-13802.801904220132
2,,-266188.58220118214,140.0,-47.26130205821648,-266281.3208991239
2,,-4376.426045998756,259.0,18.083114208827883,-4653.5091602075845
2,,-48870.215239629775,138.0,35.32649132065432,-49043.54173095043
2,,-50052.17670060852,324.0,-38.11504223356002,-50338.06165837496
3,25,-11203.333973857041,119.0,-20.198546970505365,-11302.135426886536
3,26,-532545.2080373678,112.0,-35.8193002631503,-532621.3887371046
3,27,-1958.1798621105618,141.0,-53.89049109298714,-2045.2893710175747
3,28,-177182.66794388482,168.0,-62.5352649420652,-177288.13267894275
3,29,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
3,30,-18951.06560045503,115.0,-13.67932545074612,-19052.386275004283
3,31,-102451.73793593977,201.0,-48.8219223729576,-102603.91601356682
3,32,-158330.77125709943,138.0,-48.02870200054007,-158420.7425550989
3,33,-29002.6245348894,132.0,-58.846161929033116,-29075.77837296037
3,34,-7565.513479937462,134.0,-28.601977677596192,-7670.911502259865
3,35,-16163.999447370295,120.0,-46.41601744273321,-16237.583429927563
3,36,-5921.664709656839,114.0,-40.43381862477753,-5995.230891032061
3,37,-133689.97233841906,107.0,-30.35712064790855,-133766.61521777115
3,38,-68925.42454987242,232.0,-43.808132125182205,-69113.61641774724
3,39,-46340.84365526325,98.0,-21.29160933397473,-46417.552045929275
3,40,75.82041585476294,130.0,-35.497708509878166,-18.681875635358892
3,41,-22735.814886050997,195.0,29.48992432865242,-22960.30481037965
3,42,-426.7528532797332,186.0,-70.71491592805334,-542.0379373516798
3,43,-159587.96724722913,183.0,-55.51035215297757,-159715.45689507615
3,44,-3504.217111250144,127.0,-38.63020111982741,-3592.586910130317
3,45,-188722.10890015893,141.0,-58.730683285102735,-188804.37821687383
3,46,-189958.58472478663,154.0,-40.38780929085847,-190072.19691549576
3,47,-96170.30427336595,146.0,-48.96114018141339,-96267.34313318453
3,48,-11815.870777029226,255.0,31.333557188546592,-12102.204334217773
3,49,190.2267624261223,170.0,30.460219600193103,-10.233457174070823
3,,-36066.138901834885,152.0,-30.344117141589987,-36187.794784693295
3,,-14486.25045482142,102.0,-22.267055258493695,-14565.983399562927
3,,-175444.16069349178,138.0,-50.393476488309354,-175531.76721700348
3,,-214008.36505948188,183.0,21.11083513086046,-214212.47589461273
3,,-26257.809205839923,187.0,-29.15202002936219,-26415.65718581056
3,,-116436.53274893077,194.0,31.572768176303157,-116662.10551710708
3,,-4132.180331056755,117.0,-31.058838010475757,-4218.121493046279
3,,-96244.88430332676,102.0,-24.94737286271257,-96321.93693046406
3,,-10082.271076392908,103.0,-21.41442184727533,-10163.856654545632
3,,-6309.077629073647,314.0,16.13662044306385,-6639.214249516711
3,,-42783.233926305715,231.0,-35.040147032232944,-42979.19377927348
3,,-166713.7815515518,201.0,32.333587371662205,-166947.11513892346
3,,-15144.334897388653,169.0,-45.80722092911854,-15267.527676459535
3,,-142608.35182545806,269.0,11.501508811489469,-142888.85333426954
3,,-25192.872494444022,148.0,-51.27718646356266,-25289.59530798046
3,,-165143.27441312745,273.0,-49.771718079739436,-165366.5026950477
3,,-1062.9618895009032,122.0,-41.26737316669713,-1143.6945163342061
3,,-21945.105070176476,163.0,-50.53881481903072,-22057.566255357444
3,,-100848.8613226743,150.0,-43.2201528448112,-100955.6411698295
3,,-6575.995998189969,231.0,31.854468284351917,-6838.850466474321
3,,-322.60234695049894,169.0,-66.37174918727864,-425.2305977632203
3,,-7345.251367658998,106.0,-25.741589232820825,-7425.509778426177
3,,-27835.269531570957,137.0,-10.479200188976217,-27961.79033138198
3,,-12293.273021440966,110.0,-31.169576485913915,-12372.103444955052
3,,-117104.65163527676,106.0,-26.132509114943893,-117184.51912616182
4,25,-264701.92050086474,140.0,-32.63619498918154,-264809.28430587554
4,26,-105439.63791412268,121.0,-38.687834369100315,-105521.95007975357
4,27,75.26794475850888,151.0,-38.972028316356194,-36.76002692513494
4,28,-28040.893347299258,244.0,-42.417114585772424,-28242.476232713485
4,29,-81418.81995036194,193.0,45.62135307662397,-81657.44130343857
4,30,-7236.487134523676,106.0,-22.953739099919808,-7319.533395423757
4,31,-3448.506261222027,108.0,-24.950129773951897,-3531.556131448075
4,32,-105681.3154009259,148.0,-26.20934636213365,-105803.10605456377
4,33,-138203.92646319026,110.0,-23.561592741328003,-138290.36487044895
4,34,-103656.69654764849,182.0,-63.764602602881666,-103774.93194504561
4,35,-128429.95245896016,293.0,-62.46492318608551,-128660.48753577408
4,36,-115208.98439656463,126.0,-39.600675612472195,-115295.38372095216
4,37,-2812.5679610362686,177.0,-30.37397691089763,-2959.193984125371
4,38,-871188.3493741913,395.0,19.010406015741495,-871602.359780207
4,39,-47871.66662794389,122.0,-49.65987860610714,-47944.00674933778
4,40,-248168.30042185137,254.0,58.77190723704728,-248481.0723290884
4,41,-236958.43187150228,226.0,-51.14030446265264,-237133.29156703962
4,42,-995.2663638096124,157.0,-61.23849187525475,-1091.0278719343576
4,43,-38571.59980392479,183.0,-66.23660813347315,-38688.36319579132
4,44,154.81306560537743,217.0,-52.802696671399985,-9.384237723222581
4,45,-141384.5690167266,227.0,-57.57018761727685,-141553.99882910933
4,46,-14831.255948038443,160.0,-34.259305692512676,-14956.99664234593
4,47,-136043.85415801752,125.0,-18.854876279907952,-136149.9992817376
4,48,-177058.0938923888,140.0,-50.20179684661165,-177147.8920955422
4,49,-146335.7975667721,128.0,-35.74538962126662,-146428.05217715082
4,,-233559.41423750515,204.0,-41.997927340697395,-233721.41631016444
4,,-9024.976222354378,234.0,-42.04473374370796,-9216.931488610671
4,,-139160.68329685953,303.0,-20.915715259125758,-139442.7675816004
4,,-57.84676231072362,238.0,-55.80722875049662,-240.039533560227
4,,-61705.37850465123,148.0,-55.14400664576693,-61798.23449800546
4,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
4,,-30677.363536983936,226.0,15.923576959027546,-30919.287113942963
4,,-13233.591108857463,150.0,-50.829669465007576,-13332.761439392456
4,,-258.8231153823609,153.0,-26.914485935227262,-384.90862944713365
4,,-112569.83812630374,140.0,36.20573309056274,-112746.04385939431
4,,-82740.58643802519,311.0,3.016369370018191,-83054.6028073952
4,,-57.84676231072362,238.0,-55.80722875049662,-240.039533560227
4,,-168363.16049863896,253.0,-64.24106384198008,-168551.919434797
4,,-217518.7304521974,201.0,-27.291550524868505,-217692.43890167252
4,,-37287.254758189636,140.0,-53.87186920749416,-37373.382888982145
4,,-32388.071798112782,156.0,-35.26111681323745,-32508.810681299543
4,,-2061.0482841515063,145.0,-35.82814239041961,-2170.220141761087
4,,-21242.802688213294,174.0,-61.513658613243116,-21355.28902960005
4,,-46157.87417846543,150.0,-45.02681164776942,-46262.84736681766
4,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
4,,-28647.393125798884,213.0,-47.17674897562316,-28813.21637682326
4,,-24798.471258974532,151.0,-50.92453088698931,-24898.546728087542
4,,-8664.839434493084,235.0,-15.66627128256803,-8884.173163210517
4,,-995.2663638096124,157.0,-61.23849187525475,-1091.0278719343576
4,,-11056.322824850717,273.0,-36.490451033346446,-11292.83237381737
5,25,-88545.75316501409,189.0,24.44171962487927,-88759.19488463897
5,26,-156608.68831647647,196.0,-48.358190951935505,-156756.33012552455
5,27,-28035.727900921745,176.0,47.51753938458293,-28259.245440306328
5,28,-12192.098111657484,153.0,-48.44221387686564,-12296.655897780618
5,29,-6644.6509751725935,318.0,23.498998056669713,-6986.149973229263
5,30,-178416.29967795702,223.0,32.2894639645983,-178671.58914192164
5,31,-26743.917103170996,248.0,-50.588569904829086,-26941.328533266165
5,32,-5872.693923509645,136.0,-40.70436384715967,-5967.989559662486
5,33,-4313.321849911707,501.0,-60.18752190518515,-4754.134328006522
5,34,-10766.803232217047,149.0,30.93641317463675,-10946.739645391684
5,35,-223865.83408674522,212.0,20.18025179524207,-224098.01433854047
5,36,-195026.68038100676,190.0,-27.834759697952126,-195188.8456213088
5,37,-37447.13602081836,294.0,-13.014687933949258,-37728.12133288441
5,38,-17797.54444321393,208.0,-53.844790420400045,-17951.69965279353
5,39,52.7153009517251,100.0,-24.27933588042617,-23.00536316784873
5,40,-127600.01326894507,189.0,-50.745843665494235,-127738.26742527957
5,41,-45215.408715931706,242.0,40.12005958262399,-45497.52877551433
5,42,-786.7270127871955,119.0,-28.21413409499511,-877.5128786922004
5,43,-656913.252950691,212.0,5.963645281781814,-657131.2165959728
5,44,-512995.0886721744,250.0,45.340010005516866,-513290.4286821799
5,45,-293097.6745719265,204.0,42.34503638214342,-293344.0196083086
5,46,-1498.3466152264136,177.0,-51.13848260014074,-1624.2081326262728
5,47,-119371.51241426398,148.0,-37.74789302724741,-119481.76452123674
5,48,-9495.136173089813,501.0,-37.37295590316223,-9958.763217186652
5,49,-5244.340289094162,408.0,22.203942717242814,-5674.544231811405
5,,-130825.67361911856,141.0,-34.64547970249629,-130932.02813941607
5,,-18708.77803859057,167.0,-61.825324034848656,-18813.952714555722
5,,-107831.82573541782,204.0,-35.07076099922299,-108000.7549744186
5,,-301068.3005838408,101.0,-25.434884081271928,-301143.86569975957
5,,-1657.7057877032944,180.0,-48.968757993091614,-1788.7370297102027
5,,-57.84676231072362,238.0,-55.80722875049662,-240.039533560227
5,,-14792.758780612021,163.0,-3.079211322777305,-14952.679569289243
5,,-372.1627062402527,236.0,30.702290443134462,-638.8649966833872
5,,-52777.33883936562,278.0,-57.479291971788754,-52997.85954739383
5,,138.45196641765315,178.0,22.682885955203012,-62.23091953754985
5,,-70233.30489418616,147.0,-47.025652109013514,-70333.27924207714
5,,-1398.2543795365957,157.0,-47.85418969806763,-1507.4001898385281
5,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
5,,-113321.61602246125,206.0,17.513888540650917,-113545.1299110019
5,,-25943.89506250696,138.0,-51.98649096335452,-26029.908571543605
5,,-439.5918717433468,128.0,-50.71687730942577,-516.8749944339211
5,,-13565.59963900362,150.0,-44.95720309317844,-13670.642435910442
5,,-3766.802854609843,281.0,-4.565451443116901,-4043.237403166726
5,,-28653.14483779734,243.0,7.181819038859417,-28903.326656836198
5,,-365565.9618333117,175.0,-24.664628673089236,-365716.2972046386
5,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
5,,-18288.9464667613,166.0,-30.504086589921336,-18424.44238017138
5,,-21870.027782248813,171.0,-49.78551195198825,-21991.242270296825
5,,-29853.905891564627,147.0,-19.219894913047284,-29981.68599665158
5,,-60975.77522162446,130.0,-25.368698072730062,-61080.406523551734
6,25,-486491.1053399869,215.0,-55.422932925891246,-486650.68240706105
6,26,-5757.746331105228,173.0,-59.65841197189317,-5871.087919133335
6,27,-83687.70228532764,182.0,-38.237488230934986,-83831.4647970967
6,28,-162504.60396558722,147.0,-51.65830013604782,-162599.94566545117
6,29,-32705.21059188861,150.0,-35.83409434725502,-32819.37649754136
6,30,-226169.5173014109,338.0,-69.00977259043913,-226438.50752882045
6,31,121.38140208765915,197.0,-44.83895548513738,-30.779642427203473
6,32,-81470.63592956166,230.0,-31.18813798234815,-81669.44779157931
6,33,454.5508498191098,501.0,-34.925147724517124,-11.524002456373053
6,34,-24907.031596255456,176.0,18.913769595428327,-25101.945365850883
6,35,-3727.1837357038344,193.0,-31.736039153370434,-3888.447696550464
6,36,-152.82683281459754,122.0,-40.921985906802945,-233.9048469077946
6,37,-12917.628244880421,145.0,-40.35126344103584,-13022.276981439385
6,38,-9432.264381562149,168.0,-57.235696281314084,-9543.028685280835
6,39,93.38190371927418,157.0,-50.702558799689314,-12.915537481036504
6,40,-447.5297751242307,312.0,16.452507344026213,-775.9822824682569
6,41,-19988.54500324961,145.0,-48.237440450335576,-20085.307562799273
6,42,-11427.099336301259,139.0,-32.13857140122712,-11533.960764900032
6,43,-208796.35843319757,228.0,-81.34360682147577,-208943.0148263761
6,44,-101416.39556126214,243.0,24.830489619538653,-101684.22605088167
6,45,-6770.661606801484,257.0,15.309047226298746,-7042.970654027782
6,46,-271696.68743686855,234.0,16.9956342804968,-271947.68307114905
6,47,-134.8493220424809,217.0,-27.100807938290274,-324.74851410419063
6,48,-32533.63040837997,308.0,59.596669053659184,-32901.22707743363
6,49,-406956.5865013197,120.0,-24.079231037032212,-407052.50727028266
6,,-9806.918684899618,162.0,-43.410263554519155,-9925.5084213451
6,,-56237.79365385754,130.0,-38.43520161910529,-56329.35845223843
6,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
6,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
6,,-60794.266683861235,214.0,28.276079147384205,-61036.54276300862
6,,-9633.62259591202,189.0,-25.838563678225583,-9796.784032233794
6,,-349697.26683462283,141.0,-42.57015484304878,-349795.6966797798
6,,-127.18748308381258,147.0,-60.77990585201296,-213.40757723179962
6,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
6,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
6,,-1137.0969222803826,340.0,13.89084715006152,-1490.9877694304441
6,,-76698.15640668449,149.0,-61.12307881223583,-76786.03332787225
6,,-5694.358313352352,147.0,-30.441024891656106,-5810.917288460695
6,,-5722.717672153341,219.0,-56.34178637158921,-5885.375885781751
6,,-5273.135974476503,157.0,-54.751927394491275,-5375.384047082012
6,,-115315.228011995,188.0,50.799837205145856,-115554.02784920015
6,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
6,,-153483.80431468083,160.0,-44.83799616054575,-153598.96631852028
6,,-159549.15704170841,223.0,-61.03625416358164,-159711.12078754485
6,,-14378.480884707147,187.0,-48.409188274407,-14517.07169643274
6,,-2766.174632879721,309.0,-63.531658760317704,-3011.642974119403
6,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
6,,-126994.42801079055,191.0,-41.25996080643427,-127144.16804998412
6,,-7434.201124536711,133.0,-43.973781147721105,-7523.22734338899
6,,-21907.71349519731,127.0,-26.477219785403815,-22008.236275411906
7,25,-55054.71583375174,179.0,-52.14354866745182,-55181.57228508429
7,26,-1129.1281387238014,159.0,-40.472453954241146,-1247.6556847695601
7,27,-25924.698244274583,221.0,25.51434007109823,-26171.21258434568
7,28,-5232.616667234296,232.0,22.07218140377987,-5486.688848638076
7,29,-33196.806676680375,501.0,1.8037403890614792,-33699.61041706944
7,30,-118017.61677328244,207.0,27.85181860527371,-118252.46859188771
7,31,-99425.95155743255,121.0,-40.98127478260959,-99505.97028264994
7,32,-128935.66213812791,141.0,-68.40414793538343,-129008.25799019253
7,33,-227687.09855856907,180.0,38.551237916604045,-227905.64979648567
7,34,-4640.082089173536,178.0,-38.88269823798583,-4779.19939093555
7,35,-46957.65238504206,228.0,28.5587717236429,-47214.211156765705
7,36,-321853.8394173717,175.0,-59.94321273551258,-321968.8962046362
7,37,-30010.103275131572,154.0,-28.672346715476273,-30135.430928416095
7,38,116.48068036801547,187.0,-51.038696796093774,-19.480622835890756
7,39,-562.3691463807768,167.0,-57.98761045385954,-671.3815359269173
7,40,-166743.4212909832,190.0,-51.135540556360375,-166882.28575042685
7,41,-11322.293920257658,200.0,-45.5257549507405,-11476.768165306918
7,42,-60885.62206014969,218.0,19.356791397074236,-61122.978851546766
7,43,-210408.09569677984,138.0,-56.41814316603189,-210489.67755361382
7,44,-37268.42949388423,171.0,-63.169059423961826,-37376.260434460266
7,45,-62160.79525651074,206.0,-51.98247660171655,-62314.81277990902
7,46,-73764.23528691943,190.0,-49.81122800426571,-73904.42405891516
7,47,-19060.91259557195,146.0,-50.67422611496313,-19156.238369456987
7,48,-64749.992553700504,104.0,-35.498036215065916,-64818.49451748544
7,49,-247569.67585473298,110.0,-27.52611127168811,-247652.14974346128
7,,-11669.227011388793,211.0,36.351198927977,-11916.578210316771
7,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
7,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
7,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
7,,210.9341104376279,199.0,33.68429986437503,-21.75018942674711
