generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces
0,0,-597.7994021801777,151.0,-65.1303640109613,-516.8590566861842,-166.8099814830322
0,1,-894.430862714745,150.0,-39.738655251020056,-433.4718532502315,-571.2203542134935
0,2,-964.9311973132261,250.0,29.733555516985376,-742.7832553506662,-501.88149747954526
0,3,-517.3402766054522,206.0,-38.460146935697274,-676.4557594531402,-8.424370216614738
0,4,-913.6834740921781,112.0,-25.96489517147712,-452.247046545832,-547.4715323748691
0,5,-1393.4080049313718,262.0,14.34873744992306,-925.4300807279429,-744.326661653352
0,6,-620.1097188249427,352.0,-7.529471222399297,-764.5875185977247,-199.9927290048186
0,7,-1345.0164011871163,328.0,8.808862214716118,-1189.11567335781,-492.7095900440225
0,8,-1138.7923517726267,379.0,-6.666655585130131,-1145.0186129715764,-366.1070832159202
0,9,-940.3598296073081,306.0,-71.23336951933031,-1091.6305309444308,-83.49592914354696
0,10,-667.7670652118431,150.0,-36.03150110573579,-430.8361201979254,-350.899443908182
0,11,-343.65838384209474,162.0,-23.57940308255083,-388.608448964602,-93.47053179494185
0,12,-489.1306410254027,139.0,-34.354948580917956,-422.0808395214874,-171.6948529229974
0,13,-1086.845648007121,180.0,-34.76109093471716,-514.3495491976223,-717.7350078747816
0,14,-767.9330629816724,195.0,-38.71977116735189,-531.384788042229,-392.82850377209144
0,15,-707.3256499549393,191.0,60.71597622261039,-841.8258062965492,-117.21581988100047
0,16,-461.8214267623712,152.0,-51.48977510856688,-553.9212149197899,-8.410436734014434
0,17,-470.253965647164,137.0,-36.00452385994016,-459.75843766194043,-111.49100412528347
0,18,-1188.5706663177666,209.0,-28.40119825549701,-536.6935716870366,-832.4758963752331
0,19,-984.6270820765003,227.0,9.37574702094145,-407.4549303461546,-813.5478987512871
0,20,-351.0632589679523,92.0,-16.07848791139479,-268.706034339771,-158.2787367167865
0,21,-658.6438699002701,164.0,-39.81802031004357,-522.9181248330594,-259.9077247571671
0,22,-415.44954148326923,187.0,-36.48785918916367,-533.0958749089061,-32.865807385199425
0,23,-707.2174122393349,121.0,-47.31620233387703,-532.5377000007513,-248.36350990470646
0,24,-718.4698524520074,124.0,-59.18454570326774,-501.92982355660087,-281.35548319213893
0,25,-997.9379392641899,193.0,-58.48177986344279,-665.6912699698061,-466.76488943094114
0,26,-912.4904081462239,214.0,-55.46038655183875,-735.9210695781585,-335.1089520162266
0,27,-1147.6623568315852,245.0,-13.242833586066569,-766.6256283508492,-612.7938948946694
0,28,-299.3359317295897,152.0,-23.70311412958732,-414.9146737456967,-12.718143854305652
0,29,-570.0252428391311,145.0,-63.8065932405502,-586.2065613488033,-65.01208824977759
