generation,specimen_id,total_fitness,distance,walk_straight,speed,joints_at_limits,alive_bonus,height_diff
6,,93.74899304767928,-371.3643646259056,-0.04034856830783907,362.30494207855537,-12.8,170,-54.351235836662674
6,,71.6234834289616,-392.8675489045533,-0.9141733630016341,358.5351967227602,-20.299999999999997,182,-54.829991026243654
6,,107.98493414368275,-339.8905983889395,-0.04102265763960009,354.8828630516188,-16.40000000000001,164,-54.566307861356954
6,,117.2198494039815,-324.10754063780547,-0.03918471833983745,354.5231192822733,-17.30000000000001,159,-54.85654452214649
6,,85.3471930169253,-372.3663413860944,-1.1739586475152675,359.87842123757116,-18.8,173,-55.19092818703616
7,4,117.04226927452689,-326.62408025875266,-0.05343107578880324,355.45567377408884,-16.80000000000001,160,-54.93589316502048
7,5,-634.6670302704304,-469.32039559860164,-0.057226880567791176,-252.49080528121297,-16.3,158,-54.49860251004805
7,6,88.07247214596342,-389.5794116553732,-0.07284839708981398,391.11907909160243,-18.600000000000005,160,-54.79434689317599
7,7,105.57856495122813,-344.71970244104136,-0.011177540115231862,356.06722589813575,-18.90000000000001,168,-54.85778096575102
7,8,105.83630030993612,-342.02473427732957,-0.05404614636766133,355.02778835587486,-16.90000000000001,165,-55.21270762224148
7,9,77.85997120382376,-408.2167536481199,-0.6152068186243078,392.0707108072861,-16.90000000000001,166,-54.47877913671815
7,,105.51024478797493,-342.09257489758795,-0.039998824143657144,354.81568742967784,-17.200000000000014,165,-54.97286891997128
7,,99.97275426397341,-347.66703567268695,-0.020156351440691788,354.34570553590777,-18.600000000000012,167,-55.085759247806706
7,,104.03218056630516,-344.9019880457223,-0.04948182166883379,354.6767426025786,-16.800000000000008,166,-54.89309216888227
7,,102.58789435929354,-345.04651857364524,-0.02945063579867604,353.99655868630066,-17.80000000000001,166,-54.532695117563165
7,,104.58665496253647,-345.05397416696064,-0.049904304643646404,354.62616363599693,-16.200000000000003,166,-54.7356302018562
7,,105.47506383055912,-342.33622301452544,-0.06521782876973037,354.3358155944821,-17.00000000000001,165,-54.45931092062779
8,4,120.57322767045295,-331.0106493164007,-0.023673351747521075,357.4596194614171,-16.00000000000001,165,-54.852069122815955
8,5,111.23240931917081,-330.17169482614975,-0.1387165298899359,357.77136360791303,-20.100000000000005,159,-55.128542932702516
8,6,96.32518937985739,-380.7081313837287,-0.3850988522933267,398.37964298835124,-16.900000000000006,151,-55.06122337247182
8,7,104.60490132434751,-366.4736414507765,-0.0182353854755963,388.8642917023013,-14.800000000000002,152,-54.96751354170169
8,8,92.60697248158374,-366.8274613266161,-0.06555405857854542,356.7899345152585,-17.900000000000006,175,-54.3899466484801
8,9,98.29283033927553,-357.2558609640501,-0.050558734518031376,356.86213387906844,-20.6,174,-54.662883841224804
8,,117.2198494039815,-324.10754063780547,-0.03918471833983745,354.5231192822733,-17.30000000000001,159,-54.85654452214649
8,,132.62829528177608,-309.55398790332157,-0.09088474065094901,355.9460600920978,-13.400000000000002,154,-54.272892166349216
8,,109.48655794414901,-347.39915519885585,-0.03573833157818229,358.1960143255878,-17.300000000000008,171,-54.97456285100475
8,,105.76149525539151,-341.9530336806997,-0.04639467408093138,354.70321440440443,-17.30000000000001,165,-54.64229079423226
8,,117.2198494039815,-324.10754063780547,-0.03918471833983745,354.5231192822733,-17.30000000000001,159,-54.85654452214649
8,,130.63915574531154,-309.11960550733374,-0.07347207659453824,356.00402816001105,-15.700000000000008,154,-54.47179483077118
9,4,142.22893562399472,-300.581957001748,-0.03640920324376867,358.0402976611496,-15.900000000000006,155,-54.29299583216318
9,5,119.32506761560524,-324.3954352092499,-0.03243801974447695,355.4860668828435,-15.900000000000006,159,-54.83312603824387
9,6,127.77077495477832,-315.3429766190647,-0.011223169028012075,356.77676073071643,-16.50000000000001,158,-55.15178598784539
9,7,106.42510048595491,-350.72394512676874,-0.0136111006652753,358.6890411729284,-18.500000000000004,172,-55.02638445953945
9,8,132.32935151346646,-324.5752212397407,-0.02852653495514233,359.8626354458071,-12.9,165,-55.02953615764481
9,9,126.47087289830608,-314.8521674544052,-0.11078524463572301,356.0068970522812,-15.600000000000007,156,-54.973071454934136
9,,126.76300333744832,-317.6336984068227,-0.01947915140064994,357.4430964871381,-17.000000000000007,159,-55.02691559146642
9,,127.0265564053274,-323.5553385780607,-0.009906863198884206,360.05033244906247,-21.699999999999996,167,-54.75853060247554
9,,143.25837248336478,-306.01238805624104,-0.018266826778224235,358.53691137725076,-11.399999999999995,157,-54.847884010866714
9,,133.9883274915671,-315.85005969469546,-0.01246119542968617,357.9018630005478,-13.399999999999993,160,-54.65101461885555
9,,151.14238326718424,-294.0832530376323,-0.015624376040916366,360.2602149265314,-15.500000000000002,155,-54.518954245673896
9,,146.60469082372475,-294.49208560702505,-0.020182124089179267,357.8598646114576,-15.200000000000003,153,-54.54290605661867
10,4,118.32442593253919,-330.7816744977804,-0.07138795268926981,363.2120640910325,-16.200000000000006,157,-54.834575708023635
10,5,145.76242524675405,-300.72488387659206,-0.010933188197777971,359.6082965110178,-15.1,157,-55.0100541994739
10,6,146.66772344654768,-297.3527836189701,-0.07226934031382473,358.9376847000212,-14.0,154,-54.84490829418959
10,7,119.32355173732573,-332.43921440546944,-0.09673942499106875,358.2418722187036,-17.600000000000016,166,-54.7823666509173
10,8,121.23247439171752,-321.69713853510495,-0.03730219306073767,356.21538267334887,-18.300000000000008,160,-54.94846755346567
10,9,144.12841808980667,-296.7494540580026,-0.029307392303021443,358.7515537649012,-16.800000000000004,154,-55.04437422478892
10,4,118.32442593253919,-330.7816744977804,-0.07138795268926981,363.2120640910325,-16.200000000000006,157,-54.834575708023635
10,5,145.76242524675405,-300.72488387659206,-0.010933188197777971,359.6082965110178,-15.1,157,-55.0100541994739
10,6,146.66772344654768,-297.3527836189701,-0.07226934031382473,358.9376847000212,-14.0,154,-54.84490829418959
10,7,119.32355173732573,-332.43921440546944,-0.09673942499106875,358.2418722187036,-17.600000000000016,166,-54.7823666509173
10,8,121.23247439171752,-321.69713853510495,-0.03730219306073767,356.21538267334887,-18.300000000000008,160,-54.94846755346567
10,9,144.12841808980667,-296.7494540580026,-0.029307392303021443,358.7515537649012,-16.800000000000004,154,-55.04437422478892
