generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces
0,0,-439.5244541004499,102.5,-13.634395815179134,-10.544177869599276,-517.8458804156714
0,1,-731.7422366661003,84.5,-46.51889151744377,-8.573616749627597,-761.149728399029
0,2,-121.55006616731197,78.5,-50.095746097727286,-8.567455623981012,-141.38686444560366
0,3,-506.0022850419127,140.5,-14.574015726239805,-14.595003200886183,-617.3332661147867
0,4,-699.6823884660439,146.0,65.09778449277178,-16.09866461321348,-894.6815083456022
0,5,-163.78542628567848,52.0,-25.03390593569579,-4.289008053463257,-186.46251229651944
0,6,-365.3495301616441,78.5,-44.35906765504473,-7.161593881467581,-392.3288686251318
0,7,-414.7365133827087,145.0,-21.686960826295433,-14.34211414751651,-523.7074384088968
0,8,-146.2022728042395,58.5,-22.606667809363188,-5.802339088051424,-176.29326590682487
0,9,-392.3640817816439,94.0,-64.9025061351415,-10.413970727938409,-411.047604918564
0,10,-730.8961636420753,82.5,-60.67164514195303,-9.61590191781125,-743.108616582311
0,11,-826.4517635424461,87.0,31.82358215818203,-8.925267798576108,-936.350077902052
0,12,-185.61298678920866,128.5,-77.2730769624832,-13.145451174947976,-223.69445865177747
0,13,131.3911783772534,122.5,32.92812907729563,-13.182346243118984,-10.854604456923244
0,14,-493.5678495964685,45.0,-21.666497773119932,-3.8344154815209053,-513.0669363418276
0,15,-396.1648625160019,90.0,-39.14798192550379,-9.600837645159089,-437.41604294533903
0,16,-200.13762690606072,84.0,-50.866831454599705,-8.44744506422181,-224.8233503872392
0,17,-170.43994665248715,70.5,-27.090310941622576,-7.449773480940653,-206.39986222992394
0,18,-225.0319995767246,99.0,-37.22537486366286,-9.582252655298058,-277.2243720577637
0,19,-636.6930016711074,65.0,-56.66024072837832,-6.559339654237964,-638.4734212884911
0,20,-207.2898604798255,53.5,-19.534322819794095,-4.078518692993187,-237.1770189670382
0,21,-78.40345728248232,85.0,63.57597682957551,-10.164524039443604,-216.81491007261423
0,22,-894.1106192216987,82.0,-33.501026612053735,-8.40164245314927,-934.2079501564957
0,23,-161.05145580533463,94.5,-34.690591880366455,-10.672821032493319,-210.18804289247484
0,24,-117.71355065880908,80.5,-56.08538151629273,-7.776250225463939,-134.35191891705242
0,25,-171.99037978767416,66.5,-62.779168649031654,-7.942139819413115,-167.7690713192294
0,26,-302.9566105265849,81.5,-48.35841809682309,-8.332457390510374,-327.7657350392514
0,27,123.9641074331225,111.0,63.477331923987975,-11.505525606214688,-39.00769888465077
0,28,-1055.1990612080251,79.0,-35.301573502628905,-7.8805055795976315,-1091.0169821257987
0,29,-626.3195186942506,97.5,-49.59777674413167,-10.943841137526803,-663.2779008125922
0,30,75.747020253769,87.5,46.39964628664505,-9.300003768497806,-48.85262226437826
0,31,34.75812785215892,92.0,27.856174253089556,-7.596920845079307,-77.50112555585133
0,32,-589.3801946502418,92.5,39.44119815919269,-9.743155970779808,-711.5782368386547
0,33,-162.61629554965435,80.5,-65.31853808406389,-9.424460799902745,-168.37329666568772
0,34,17.532296647981923,80.0,-45.03255317559862,-7.774527385378191,-9.660622791041261
0,35,-189.8709781584255,105.5,-43.24309874730858,-10.82024794078184,-241.30763147033505
0,36,-213.97283614725762,80.5,-36.26796488857092,-7.9048982979022435,-250.29997296078446
0,37,-264.3667540320807,97.5,-73.19692694228237,-11.076797051681078,-277.5930300381172
0,38,-108.60764288362988,89.0,-21.067740030086714,-7.461724734525374,-169.0781781190178
0,39,-842.9517136502604,58.5,-42.98999117107916,-5.7135011454227165,-852.7482213337586
0,40,-102.42360790995231,85.0,-40.89154086083132,-9.098258036573977,-137.43380901254702
0,41,-563.0084076595108,83.0,-56.83632735926379,-8.3174182495378,-580.8546620507092
0,42,-161.83478697920324,113.5,-76.55206656286093,-11.949555266299873,-186.83316515004245
0,43,-531.3140203996768,114.0,-79.89096485035735,-11.835694681587528,-553.587360867732
0,44,11.707623046276467,83.0,8.146270867826297,-8.596082941186554,-70.84256488036328
0,45,-600.9583588580641,69.5,-51.39511379942107,-7.519906112601211,-611.5433389460418
0,46,-598.6862019966692,62.5,-37.91322379804224,-6.880845526250041,-616.3921326723769
0,47,-331.78687922285144,69.0,-45.2719963135156,-7.59550246070495,-347.9193804486309
0,48,-479.10816576051263,84.5,-72.01041430565628,-9.709057767159866,-481.8886936876965
0,49,-185.28151246298097,95.5,33.8907319698158,-8.893191261849593,-305.7790531709472
0,,-582.7140558887305,125.0,-13.422998535943888,-12.249250428430894,-682.0418069243557
0,,-172.81345885805925,91.5,-53.27684714202685,-9.039785744491802,-201.9968259715406
0,,-710.7767531323973,45.0,-26.366538292784558,-4.737861541642822,-724.67235329797
0,,-259.6090251369409,53.5,-42.17788123599035,-5.527767806216803,-265.40337609473374
0,,28.01696166092203,86.5,-38.53268520637235,-8.63230854695351,-11.318044585752114
0,,-755.5697059838673,96.5,4.793853046902151,-9.00810288036059,-847.8554561504088
0,,-516.1485156058015,80.5,-46.36692722209044,-8.766491390400054,-541.5150969933111
0,,87.21331739920332,134.0,-8.568558460122537,-11.9589986544994,-26.259125486174753
0,,-208.7768584682523,115.5,-80.84789979399444,-10.949637479014097,-232.47932119524376
0,,-237.4318527536767,125.5,-51.244040339570496,-12.1819649127315,-299.5058475013747
0,,35.212299529444806,120.5,15.796083961912583,-11.72195570784343,-89.36182872462435
0,,-1108.8873378545077,80.0,-10.968011398910713,-7.726654264903435,-1170.1926721906934
0,,-83.60352580378196,74.0,-27.28898301186651,-7.3492574026398,-122.96528538927565
0,,-600.7399329113382,49.0,-32.386020328993375,-4.857035390182392,-612.4968771921624
0,,-465.43381696616314,108.5,-49.27487884496836,-10.731735532339641,-513.9272025888552
0,,-122.81996998892431,78.0,-59.37077684974059,-8.627036000118776,-132.82215713906496
0,,-411.30922128401613,69.0,-6.151813819915197,-5.751061157686684,-468.40634630641426
0,,-877.1367447232426,69.0,-28.63973771247169,-7.170219783858892,-910.3267872269121
0,,-851.2328588014941,66.0,-22.683941161188173,-6.21996088340522,-888.3289567569008
0,,-722.6070970231301,81.0,-48.186557437941296,-7.915688163104117,-747.5048514220847
0,,-227.4612972915117,98.0,4.403087660059715,-9.377707256996358,-320.48667769457506
0,,-271.1834209902445,250.5,-128.93855094621725,-33.60106485601191,-359.14380518801534
0,,-478.640763142178,131.0,63.7693296292181,-15.613034054139959,-657.7970587172562
0,,-102.97162521417988,65.0,-28.184592227613376,-5.760323506855185,-134.02670947971131
0,,-737.2970341459616,93.0,-57.96410453099415,-10.797198708598996,-761.5357309063684
0,,-334.94941659461597,59.5,-33.73377221009325,-6.057826632948188,-354.65781775157456
0,,113.10656408810634,110.5,26.56885465965967,-10.176712247836631,-13.78557832371671
0,,-640.2808622880326,75.0,-43.28734192013551,-6.969115708025906,-665.0244046598712
0,,-90.07131043545714,125.5,-59.059327700169845,-12.673573325223376,-143.83840941006392
0,,-164.63715053125946,63.0,-33.447490820186445,-6.275224708470139,-187.9144350026029
0,,-269.380734304974,83.5,-62.37128814700549,-10.148342194909661,-280.36110396305884
0,,29.143404688120366,66.0,-28.2420317643042,-6.959792803888813,-1.6547707436866177
0,,-231.9282245386519,81.0,-26.061968297436305,-8.006459986435532,-278.85979625478006
0,,-255.00375673694236,76.5,21.703492003498635,-6.672169777414697,-346.5350789630263
0,,17.092058904989372,95.5,-63.30255948282169,-10.103795035514638,-5.001586576674299
0,,-249.74680645666962,92.0,-33.52482558395902,-9.270658640044045,-298.95132223266654
0,,-231.36239677961126,112.5,-20.718654273806628,-12.074170585432888,-311.06957192037174
0,,-519.3728762748269,80.0,-38.134479013139185,-7.883736844327532,-553.3546604173602
0,,-9.83426630988076,85.5,-38.94764507271939,-10.367576979657173,-46.0190442575042
0,,40.19791298142738,117.5,11.808270689724209,-9.192974362482941,-79.91738334581387
0,,-236.71489152329704,56.0,-20.95728440553297,-4.191588183080467,-267.5660189346836
0,,-447.9034706627458,84.0,-51.89636666372667,-8.136513449125461,-471.8705905498937
0,,-463.89890749326173,92.5,-52.915008820110884,-10.914576868818827,-492.569321804332
0,,-252.13513619142884,103.0,-46.875867028104345,-9.386612599408275,-298.8726565639162
0,,-84.70950653356908,92.0,-70.08510386921644,-9.942051838473063,-96.68235082587958
1,5,-66.09117538965302,54.0,-19.379762949115076,-5.0169976675455175,-95.69441477299243
1,6,-42.400744826312234,72.0,12.353590983840732,-6.154347112771534,-120.59998869738143
1,7,-677.8807935878441,77.5,-56.12868981617175,-7.991159294820941,-691.2609444768514
1,8,-149.26432014942804,64.0,-35.491228096103804,-6.6457720805902,-171.12731997273406
1,9,-257.8879597106501,250.5,-24.831361614405672,-29.962845465463268,-453.5937526307811
1,10,-206.99916327142455,137.5,55.3791579481689,-14.45749487639951,-385.42082634319394
1,11,-681.611104049814,75.0,-38.55178175791381,-7.171983083551792,-710.8873392083484
1,12,12.823623633552359,130.5,15.092038871703664,-11.564933188217369,-121.20348204993394
1,13,-885.5786223365844,59.5,-49.52711944736298,-6.575889079202381,-888.9756138100191
1,14,-263.81805356568236,95.0,-45.43103533208612,-9.974850343570587,-303.41216789002567
1,15,-267.09857146569414,99.5,11.3761331942638,-9.373224877166795,-368.60147978279116
1,16,-397.76328371382135,56.5,2.77429899152998,-4.713201017201147,-452.3243816881502
1,17,-273.2844798046808,109.0,-22.165146789163682,-10.598133236750321,-349.5211997787668
1,18,-191.65396546584066,40.5,-26.40634965277137,-3.7038442823397184,-202.04377153072957
1,19,-239.8487662135446,117.0,-36.0762954081899,-12.555612088307004,-308.21685871704767
1,20,-575.4803781151189,87.5,-47.03277134394552,-8.50269598760915,-607.4449107835643
1,21,-755.8373044263966,69.0,-20.684343205337793,-6.960555998879006,-797.1924052221798
1,22,-270.1988515717825,80.5,-2.6290432669386985,-7.924584830111838,-340.14522347473195
1,23,-39.55928667205288,68.5,-61.28071758317824,-7.04768133568,-39.73088775319464
1,24,-657.6390401431057,75.5,32.66055127252166,-6.155223370023986,-759.6443680456034
1,25,96.46410379682581,104.0,20.88957274738407,-9.559040655037595,-18.866428295520656
1,26,-190.97514630839095,250.5,-48.15167993777183,-34.179661182603795,-359.14380518801534
1,27,-735.0813307262897,250.5,0.2840701702133966,-29.77571119422495,-956.0896897022782
1,28,-130.4636075216671,66.5,-15.72296066619209,-5.976692041567924,-175.26395481390708
1,29,-1585.3863261557678,91.0,-18.546140400866808,-10.789322950266243,-1647.0508628046348
1,30,-747.4507244998626,72.5,-32.584984384035224,-6.322865614804844,-781.0428745010225
1,31,-579.2341416627894,121.0,-70.1931551540774,-15.344181728159302,-614.6968047805527
1,32,-222.34664010618337,73.0,-47.82066818336337,-7.2244149894642975,-240.3015569333557
1,33,-216.32438443215244,68.5,-15.067082968948347,-5.413834372134636,-264.34346709106944
1,34,-317.14364087972524,67.0,-27.086808317204138,-6.663801120958709,-350.3930314415624
1,35,-897.5335982044588,83.5,-49.62300480717366,-9.458184498691871,-921.9524088985933
1,36,-53.88902958986938,109.5,-45.16121561207889,-11.937219482835813,-106.29059449495468
1,37,-10.493556321722522,88.5,32.56017054263183,-7.502534214829489,-124.05119264952485
1,38,-1001.7893469078263,99.5,32.06368605592853,-9.294331723120997,-1124.0587012406338
1,39,-204.689174788164,98.5,-49.88116509018489,-9.750934365257914,-243.55707533272118
1,40,51.24422190836292,107.5,11.131042750446548,-9.38157050606554,-58.00525033601809
1,41,-682.3984011104852,118.0,-36.54489091280499,-13.454186732391847,-750.3993234652884
1,42,-148.90035682653564,95.0,14.665024056227512,-7.819933242896122,-250.74544763986702
1,43,-328.07106726098687,56.5,-29.125975731681244,-6.107194724033737,-349.3378968052719
1,44,-74.25300920986125,250.5,-99.1612730533849,-31.639849067768623,-193.95188708870774
1,45,-397.5981723652837,225.0,-13.526929420754701,-24.695919851567165,-584.3753230929618
1,46,-1084.4449302889552,73.5,-51.35272028822048,-8.020511541022495,-1098.5716984597123
1,47,-382.0148246395853,113.5,38.547368565925524,-13.054675148040394,-521.0075180574704
1,48,-80.61809216724501,94.0,-56.85687467982179,-9.00296359023564,-108.75825389718757
1,49,-47.23392091457647,125.5,9.876575670372198,-12.4839066640496,-170.12658992089908
1,,-861.4304194771703,100.5,-72.56192900083573,-10.459627717069946,-878.9088627592646
1,,-55.372887006652476,63.0,-46.55119895077173,-6.646298114343301,-65.17538994153745
1,,-277.08049396325225,102.0,-33.13191534625798,-11.199597994370787,-334.7489806226235
1,,-129.56226844770686,77.0,-53.967608953243186,-8.078065643941008,-144.51659385052267
1,,151.73845075491943,250.5,-25.85013273994013,-26.253970047440514,-46.65744645769992
1,,-781.0764424565606,65.5,-34.379297586247404,-6.571395271102266,-805.625749599211
1,,-431.26476454513625,106.5,-27.835583687289322,-11.63723863173428,-498.2919422261126
1,,-248.77051445595933,114.5,14.635092001079022,-11.175638885304524,-366.7299675717338
1,,9.303606061289114,83.5,-52.12520417176477,-8.454553488429806,-13.616636278516308
1,,-75.5333592736332,80.5,-34.70520881457717,-8.06804039979209,-113.26011005926394
1,,117.52438525100845,250.5,103.77845357660112,-32.94901215633739,-203.80505616925527
1,,10.7332084257541,114.5,-58.82639837990598,-11.119733128347391,-33.82066006599253
1,,-242.28794836141026,170.0,-73.97798931175227,-17.931037996946863,-320.3789210527111
1,,-421.5408895342713,83.0,-32.158081515773,-7.862819479614058,-464.5199885388842
1,,-215.8762446336008,77.0,-44.05857648758257,-7.41327535382933,-241.4043927921889
1,,-96.78875636147524,129.0,-45.55293592708697,-15.180745799507777,-165.0550746348805
1,,-616.3718976937557,250.5,-80.42991181832618,-30.02891998969524,-756.4130658857343
1,,-431.27130231702785,61.5,-24.736322106065114,-5.811845077387336,-462.2231351335754
1,,-77.16827988829122,74.5,-29.733635470639555,-7.49791078553238,-114.43673363211929
1,,-168.4390972755787,66.5,-28.58900131251106,-5.897941601332587,-200.45215436173504
1,,-887.7700354315166,85.0,-39.198979373243496,-7.952197779138381,-925.6188582791347
1,,-675.8057418262138,57.5,-29.348310834792024,-5.940218294950543,-698.0172126964712
1,,-566.1810147806593,99.0,51.666565230979536,-9.967254366919786,-706.880325644719
1,,-662.1196732487412,98.5,-50.725522503014375,-8.73255801134129,-701.1615927343855
1,,33.074536313832375,250.5,-147.52795160852304,-33.35937584787799,-36.538136229766586
1,,-268.586432880532,112.5,-40.97786545707783,-11.136744571375244,-328.97182285207896
1,,-89.2806921866346,61.5,-30.169021409924227,-5.922885920635578,-114.68878485607479
1,,-526.5776506949317,98.0,-42.07646755630911,-10.056579940599718,-572.4446031980228
1,,-603.5477614989137,134.0,-54.13266540623243,-13.800871651338245,-669.614224441343
1,,-203.8563760477071,93.0,-41.7263305981394,-8.79056530531219,-246.3394801442555
1,,-104.52352492755267,98.0,32.237287370878164,-9.870739535277718,-224.8900727631531
1,,-1.6153391080545276,98.5,38.00622026073341,-9.498121600100562,-128.62343776868738
1,,-862.9899524721852,84.0,-13.86938968116325,-6.791830313361826,-926.3287324776601
1,,-518.2343120870593,79.0,-43.41194737368602,-7.753258373446655,-546.0691063399266
1,,15.213624871344008,96.5,-66.20986171569295,-10.850628309926188,-4.225885103036854
1,,-733.2768612297323,69.5,-45.29935124730128,-7.11395183467211,-750.3635581477589
1,,-169.33708335734647,79.5,-48.22407964475709,-7.48592780408042,-193.12707590850897
1,,222.17765883667354,191.0,63.83717788018608,-23.51751940806692,-9.14199963544561
1,,-251.91947470108593,76.0,-19.98391996911778,-7.428565468241875,-300.50698926372627
1,,-244.65863739662956,84.0,-60.967013031870415,-8.123010099308027,-259.5686142654511
1,,-532.7296646673811,107.5,-57.49292046808725,-8.994204956596452,-573.7425392426975
1,,-223.9928807997079,72.0,-65.09893295278734,-7.58755666066256,-223.306391186258
1,,-337.5432226070777,72.5,-25.329914442204803,-6.3485888107600115,-378.3647193541129
1,,-532.8533041290474,92.5,-39.431901121471505,-9.302136450107879,-576.619266557468
1,,-357.0033273952318,91.0,-45.15868583520861,-8.888533903971702,-393.9561076560515
2,5,-52.15135547685218,102.5,-62.80622919456185,-10.454422233529392,-81.39070404876094
2,6,-841.138616713538,51.5,-33.62690491994876,-5.304242646904471,-853.7074691466847
2,7,-737.9409544783603,80.5,15.445330542811481,-6.747274322658467,-827.1390106985133
2,8,-1093.9130139249387,250.5,-67.5263330683422,-33.291367578850426,-1243.595313277746
2,9,26.873877899125475,177.5,-71.17215748243753,-18.25553232551777,-61.198432292919236
2,10,-989.9866855557458,103.5,-30.477774532027603,-11.504146287094708,-1051.5047647366234
2,11,-954.3743544905556,117.5,-7.47994419171485,-13.923702895025967,-1050.4707074038147
2,12,-228.29795704466855,98.5,22.089276028789303,-9.577312635586024,-339.3099204378718
2,13,-822.831805208532,168.0,-46.87616598166166,-17.264241553312747,-926.6913976735576
2,14,-364.1617175663062,70.0,-32.519445658216036,-5.794870247015415,-395.84740166107474
2,15,-278.6549784966136,98.0,46.776770416312964,-9.534396094230008,-413.89735281869656
2,16,-268.3177662682337,88.0,-44.59913445399197,-8.16872532875146,-303.5499064854903
2,17,-91.79794681210652,67.0,-42.518315001187574,-5.9115766334445,-110.36805517747445
2,18,-1370.176735035287,82.0,34.77359404795313,-7.2294357778305995,-1479.7208933054096
2,19,-704.9223336659136,52.0,-16.87863873468516,-4.179158128723782,-735.8645368025046
2,20,-205.26157328948509,62.5,-31.652441660984152,-6.451340493613404,-229.65779113488753
2,21,-326.6922181186078,56.0,-16.113037184996095,-5.283253777220996,-361.2959271563907
2,22,-237.04938815257188,91.5,-27.784300755892367,-8.333966093870115,-292.4311213028094
2,23,-105.23532109272287,73.0,-14.06140792957811,-6.1878673497590215,-157.98604581338574
2,24,-494.17861574573857,125.0,7.3496373750150115,-11.006732694272175,-615.5215204264814
2,25,-245.01316001256612,75.0,-37.83070587836294,-7.494503216140421,-274.68795091806277
2,26,-28.996230216465783,67.0,-29.28194645909962,-7.133429430242594,-59.580854327123575
2,27,-855.1187439653052,90.5,-32.550935223669974,-9.508418358924958,-903.5593903827103
2,28,-1110.9400874023172,57.0,-18.947064760916955,-5.898125859258709,-1143.0948967821416
2,29,-143.54032430258093,119.0,-13.013985948922063,-12.187368748670146,-237.33896960498873
2,30,-105.74279715139576,107.0,-19.736419943481764,-12.265708702725563,-180.74066850518844
2,31,-153.75162885992856,89.5,-40.45258896881111,-8.797744335254517,-194.00129555586292
2,32,-842.299875854578,69.5,-44.53440820464731,-6.816552668656384,-860.4489149812742
2,33,-313.4642228835046,106.0,-50.72326429654294,-10.909106724367616,-357.831851862594
2,34,-695.0323244938961,89.0,-34.34754772306434,-8.867795323545714,-740.816981447286
2,35,-624.0178227857496,90.5,-14.772642847438252,-8.588110768459996,-691.1570691698513
