generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces
0,0,-72.00792148499718,145.0,-40.37595770071906,-74.28281051886972,-102.3491532654084
0,1,-113.67112185971557,142.0,-36.76094755273113,-75.39702374004493,-143.51315056693952
0,2,-42.13702079052956,138.0,-40.29552599066552,-78.33433250453885,-61.5071622953252
0,3,-86.50224646049557,105.0,-25.70905405936418,-39.62312792751249,-126.1700644736189
0,4,-149.1971052704822,205.0,-43.348451009057676,-101.24013763539686,-209.6085166260277
0,5,43.91216243305817,501.0,29.108986502661654,-287.56407920407605,-198.63274486552743
0,6,0.20592564274650726,137.0,25.985503645146725,-60.41518627600423,-102.36439172639601
0,7,-533.945886802662,156.0,-60.15057146991917,-80.98707694364349,-548.8082383890993
0,8,-914.837793683857,133.0,-38.535420345684216,-60.13292319212826,-949.1694501460445
0,9,-41.80760886112883,133.0,-39.76698949479707,-64.19356876368352,-70.84705060264824
0,10,6.2479593642737115,210.0,21.464263040094554,-104.35947470131153,-120.85682897450931
0,11,-410.04601413668655,162.0,-68.35718296485364,-85.04040711395422,-418.6484240578787
0,12,-97.27586993964226,205.0,-51.20244352491775,-99.81292686375815,-151.26049955096636
0,13,85.40595401209761,501.0,-42.66107385495573,-258.7832255436259,-114.14974658932077
0,14,-70.2704763410305,140.0,-61.68639902056406,-78.87136911542301,-69.71270820504343
0,15,-280.1780432003809,137.0,-52.20742368806218,-73.78827325098086,-291.18234626133784
0,16,-292.3934330602377,167.0,54.745692255026675,-90.35857334173818,-423.78055197352626
0,17,-108.123440815512,125.0,-32.86354665516997,-60.81659542829792,-139.4432987320441
0,18,-40.00300015165939,264.0,12.118541900887829,-149.07303644454612,-167.04850560800108
0,19,-18.07430848395576,151.0,-47.77345305966448,-88.59489976166445,-32.70595566262682
0,20,-44.3282473886369,131.0,-39.82437486487354,-61.58510718344284,-73.91876534032053
0,21,-424.2044503108167,184.0,-45.82963553972544,-98.20265093197305,-464.1721638391182
0,22,-150.0826449269306,260.0,-54.9407726700262,-140.25946406666193,-214.88240819024247
0,23,-304.16034304231044,131.0,-65.59128382865511,-77.4820982139426,-292.08696099971274
0,24,-68.92344628521687,169.0,-29.854960508266238,-77.24305851644169,-130.82542726050895
0,25,-234.72397047679087,174.0,-55.96244153569788,-95.70785816714715,-257.05367077394584
0,26,-332.252826444425,99.0,-28.216770871381684,-47.728405064813224,-355.3076505082301
0,27,-374.2567889911147,172.0,-44.44202818894947,-75.51373006592472,-426.30103073624053
0,28,-83.30648803666486,176.0,10.488268712416708,-70.36641924908753,-199.42833749999403
0,29,97.48770390568461,297.0,39.708985070292556,-146.74878562490653,-92.47249553970141
0,30,-278.07256013031525,165.0,-41.267082732830566,-98.56319518479242,-303.24228221269226
0,31,-588.9875138643986,143.0,-52.352340172490386,-73.84363613143412,-605.791537560474
0,32,-295.1663391818932,191.0,14.50798985214273,-84.77365340303957,-415.9006756309964
0,33,-138.44153717906988,237.0,44.833699068512296,-131.46747314698217,-288.8077631006
0,34,-227.03765531909295,164.0,-57.932572159110215,-91.12105831646271,-241.98402484352002
0,35,-477.90112379060434,140.0,-46.710815639111956,-65.74854143872803,-505.4417667127644
0,36,-882.9223633241131,136.0,-58.81291296457517,-71.484385589624,-888.6250647699139
0,37,-252.93294506526803,180.0,-71.7427808772674,-107.98067063963302,-253.2094935483676
0,38,-220.49627152608463,291.0,15.459438541907721,-161.70193311072478,-365.2537769572676
0,39,-137.02453449238072,152.0,-48.731806485707665,-83.78020558223962,-156.51252242443343
0,40,-277.41315709113303,240.0,-59.6253498363576,-125.02902873031543,-332.75877852446
0,41,-153.47854198582124,121.0,-55.21733984958458,-70.25151833039456,-149.0096838058421
0,42,34.93254564155173,162.0,26.56458693151122,-76.23369292499343,-77.39834836496607
0,43,-715.6960876958437,281.0,-31.79496658347666,-162.86889519885605,-802.0322259135111
0,44,-57.518814882387844,161.0,33.83182409544508,-69.38645379511085,-182.96418518272208
0,45,-253.98179493773637,143.0,-60.78510307252008,-82.88442792009836,-253.31226394511793
0,46,-271.8344373802649,129.0,-41.79812609988152,-66.0012822899093,-293.0350289904741
0,47,-700.4041112965954,169.0,-67.62609059642946,-90.11582763463963,-711.6621930655263
0,48,-333.15184129638135,148.0,-38.35512696816075,-83.12478271641898,-359.6719316118016
0,49,-378.5834866691189,154.0,-66.94525898511276,-80.97603697734863,-384.6621907066575
0,,-218.52985144960633,277.0,-21.971847947419498,-97.78371045607636,-375.7742930461105
0,,-71.70687984746031,119.0,-49.33365994789645,-51.14152008376037,-90.2316998158035
0,,-866.4644105156273,204.0,-47.28024703320932,-86.78332514417227,-936.4008383382456
0,,-311.86856939710844,145.0,-37.42625084190507,-75.81564842963074,-343.6266701255726
0,,-411.9519930046161,167.0,-37.691932258803625,-81.90774481134136,-459.3523159344711
0,,-129.25828496608494,123.0,-51.04522873471003,-70.05145709980445,-131.16159913157045
0,,27.5096403486982,110.0,-26.902734029065556,-51.49004388621698,-4.097581736019265
0,,9.44884930675973,203.0,-46.87985289438222,-114.97637156317121,-31.694926235686832
0,,-1.3954649721667636,171.0,-49.54358964700938,-82.38530452400073,-40.46657080115665
0,,-2.1408553142838613,236.0,-60.28922779089034,-124.03660453811612,-53.815022985277416
0,,-355.99677038111605,211.0,-27.207229361399445,-95.34071267661048,-444.44882834310613
0,,-46.09502891439047,232.0,-53.28589658358017,-113.96693054937413,-110.84220178143619
0,,-221.67903975729178,214.0,-64.25457335849772,-112.56881872458764,-258.8556476742064
0,,-344.136915817231,174.0,-57.08228036622873,-80.53509603251409,-380.5195394184882
