generation,specimen_id,total_fitness,alive_bonus,speed,height_diff,forces
0,0,-83.97183461921924,73.0,-25.06001421991026,-6.61981015586968,-125.2920102434393
0,1,-49.906604608125875,90.5,-37.41455455239574,-9.00461619886816,-93.98743385686197
0,2,-647.9487064513555,96.5,-20.069542972544237,-9.498853242002106,-714.8803102368092
0,3,-152.49545965946766,77.0,-54.8726894737912,-8.324536471347587,-166.29823371432886
0,4,-175.09909958822706,61.0,-33.27871266289607,-5.655638961790326,-197.16474796354066
0,5,-767.6469084155276,93.5,36.19630005400402,-8.594428536263784,-888.7487799332678
0,6,-565.289225181614,73.5,-44.16255445294182,-7.948924591343391,-586.6777461373288
0,7,-272.50487728162113,62.0,-29.140921262063085,-5.792952343715269,-299.5710036758428
0,8,-292.9473517150029,55.0,-52.143340451251184,-6.266245924556584,-289.5377653391952
0,9,-443.6492632717948,114.5,-8.934684153942674,-10.329422266580004,-538.8851568512721
0,10,-32.80656778486518,66.0,-74.2955284562973,-7.819453840305706,-16.691585488262174
0,11,48.4458256591966,125.5,47.432866980036316,-11.78671398084649,-112.70032733999324
0,12,-776.898005230925,79.5,-38.87518652483545,-7.430363124097934,-810.0924555819917
0,13,49.99988193031206,154.0,87.8300883095494,-17.043944928601476,-174.78626145063586
0,14,-964.3964946226419,93.5,-52.0591801319776,-9.236810091420445,-996.6005043992438
0,15,-379.31872358148837,161.5,23.40973820098458,-17.098358683562395,-547.1301030989106
0,16,-171.51118797376498,219.5,-2.1991071505863067,-23.930520943792622,-364.88155987938603
0,17,48.42303506782083,78.0,37.98589495063296,-8.185450854923863,-59.377409027888284
0,18,-21.6418018791938,71.0,-51.39186749111545,-8.104107497164497,-33.14582689091385
0,19,-249.4629038960834,83.5,-30.71947352201978,-8.6844496074156,-293.558980766648
0,20,-356.253531683002,50.0,-51.71389662577478,-5.815122583388262,-348.72451247383896
0,21,-606.097925561733,90.5,-60.195227561138694,-10.248498015748323,-626.154199984846
0,22,-688.0652904058234,110.0,16.93446836985971,-8.408655448766478,-806.5911033269166
0,23,-435.98549084117826,57.5,-42.242728636912695,-5.70920875576555,-445.5335534485
0,24,-331.35280960387394,61.5,30.11910185278399,-6.671186502560757,-416.3007249540972
0,25,28.71868111382338,104.5,-33.11985307945316,-11.907998123897398,-30.75346768282607
0,26,-288.6946110405219,109.0,-60.53785786500516,-11.665701549021009,-325.49105162649573
0,27,-92.60977352561119,59.5,30.313001325527026,-4.792340511514242,-177.63043433962397
0,28,-110.23881167006797,93.0,-39.68444703913343,-11.097285005771283,-152.45707962516326
0,29,-151.70124062942065,129.0,40.17797311208579,-12.388220532189752,-308.4909932093167
0,30,-297.03347626480553,56.0,-64.53078625570684,-5.906935394089981,-282.59575461500873
0,31,113.7154864651157,250.5,21.152324405890084,-30.92871265930637,-127.00812528146804
0,32,84.84177074274307,108.0,19.336364761822654,-11.914366892820967,-30.580227126258617
0,33,-168.04509497264354,82.0,-49.31119322388445,-7.667262106983172,-193.0666396417759
0,34,-248.97971776804354,75.0,-46.80523045257007,-7.874483125435624,-269.30000419003784
0,35,-933.9507259163712,77.0,-40.66755930515671,-7.021725926884371,-963.2614406843301
0,36,-91.8015515044833,230.5,-107.76938716915814,-30.829789816990637,-183.70237451833452
0,37,-551.4265949290772,115.0,-47.05870750383158,-11.942226532552972,-607.4256608926926
0,38,-455.55127843734056,111.5,37.64526209688851,-7.3292260704725205,-597.3673144637565
0,39,-251.47390746094393,84.0,-40.32662409722956,-8.461554171261165,-286.6857291924532
0,40,-252.86726353904032,67.5,48.20173609266094,-7.539253522597379,-361.0297461091039
0,41,-119.10402024315063,105.5,-29.112864721473,-10.09715091529964,-185.394004606378
0,42,-124.86357974849841,164.0,40.3881993507115,-18.97351581249392,-310.27826328671597
0,43,-1026.1506568246502,79.0,-12.931260997748888,-7.480982679501761,-1084.7384131473996
0,44,-595.604933625334,146.0,-30.057677273768878,-15.556762579264266,-695.9904937723009
0,45,-279.7492367443949,127.5,-34.34624923981168,-13.57517377126996,-359.3278137333133
